Date,Air Temperature Average (degF),Precipitation Increment - Snow-adj (in),Change In Soil Moisture Percent -8in (pct)
3/5/15,32,0,-0.3
3/6/15,36,0,1.7
3/7/15,38,0,-1.6
3/8/15,39,0,0.1
3/9/15,36,0,0.8
3/10/15,41,0,-0.2
3/11/15,42,0,1.3
3/12/15,36,0,-1.9
3/13/15,39,0,1.1
3/14/15,43,0,-0.7
3/15/15,46,0,1
3/16/15,48,0,-1.2
3/17/15,48,0,0.9
3/18/15,42,0,-0.1
3/19/15,38,0,1
3/20/15,44,0,-0.1
3/21/15,46,0,1
3/22/15,44,0,0.7
3/23/15,42,0,0.5
3/24/15,41,0,0.5
3/25/15,34,0,-1.7
3/26/15,42,0,1.4
3/27/15,50,0,-0.9
3/28/15,52,0,0.7
3/29/15,49,0,0.2
3/30/15,51,0,0.8
3/31/15,49,0,-0.2
4/1/15,44,0,-0.5
4/2/15,33,0,-0.5
4/3/15,32,0,-0.3
4/4/15,41,0,-0.2
4/5/15,43,0,1.9
4/6/15,39,0,-0.1
4/7/15,37,0,-1.3
4/8/15,29,0,0.8
4/9/15,35,0,-0.5
4/10/15,42,0,0.2
4/11/15,44,0,-1.4
4/12/15,44,0,0.8
4/13/15,49,0,0.1
4/14/15,42,0,-1.3
4/15/15,22,0.1,1.3
4/16/15,24,0.3,-0.4
4/17/15,33,0,-1.9
4/18/15,43,0,0.3
4/19/15,46,0,1
4/20/15,48,0,0.3
4/21/15,47,0,-0.4
4/22/15,46,0,-1.1
4/23/15,43,0,1.4
4/24/15,39,0.4,-0.7
4/25/15,33,0.5,-0.1
4/26/15,31,0,-0.9
4/27/15,39,0,2.3
4/28/15,46,0,-0.3
4/29/15,53,0,0.3
4/30/15,53,0,0.3
5/1/15,54,0,0
5/2/15,54,0,-1
5/3/15,47,0,-0.3
5/4/15,44,0.6,-0.1
5/5/15,42,0.1,0.8
5/6/15,43,0.1,0.4
5/7/15,42,0,-0.3
5/8/15,35,0.1,-0.8
5/9/15,33,0,-0.3
5/10/15,40,0,0
5/11/15,46,0,1
5/12/15,49,0,0.4
5/13/15,46,0,-0.6
5/14/15,39,0.7,-0.4
5/15/15,33,0.3,-0.3
5/16/15,37,0,2.5
5/17/15,44,0,-1.2
5/18/15,38,0.2,1.1
5/19/15,41,0,-0.6
5/20/15,45,0,-0.7
5/21/15,45,0,0.9
5/22/15,41,0,-1.9
5/23/15,36,0.3,1
5/24/15,42,0,-0.2
5/25/15,47,0,-0.5
5/26/15,45,0.1,0.3
5/27/15,51,0,-0.1
5/28/15,51,0,0.8
5/29/15,52,0,0
5/30/15,57,0,-1.3
5/31/15,62,0,-0.4
6/1/15,60,0,0.2
6/2/15,57,0,0.1
6/3/15,55,0,0.4
6/4/15,55,0,-0.8
6/5/15,46,0.5,0
6/6/15,45,0.2,-0.5
6/7/15,49,0,0.5
6/8/15,57,0,-1.5
6/9/15,57,0,1.6
6/10/15,52,0.1,-1.4
6/11/15,50,0,0.4
6/12/15,54,0.2,0.3
6/13/15,59,0,0.5
6/14/15,58,0.1,-0.1
6/15/15,64,0,-2.4
6/16/15,65,0,0.8
6/17/15,65,0,0.8
6/18/15,67,0,0
6/19/15,67,0,-1.9
6/20/15,70,0,-0.3
6/21/15,67,0,-1.9
6/22/15,66,0,-1
6/23/15,66,0,0.2
6/24/15,69,0,-0.8
6/25/15,69,0,-2.1
6/26/15,71,0,-0.4
6/27/15,70,0.2,-1.9
6/28/15,68,0,-0.1
6/29/15,69,0,0.5
6/30/15,69,0,-2
7/1/15,67,0,0.8
7/2/15,63,0.4,-0.4
7/3/15,65,0,3.5
7/4/15,62,0,-1.7
7/5/15,61,0,-0.6
7/6/15,54,1.9,1
7/7/15,54,0.1,12.2
7/8/15,52,0.3,0.6
7/9/15,55,0,0.9
7/10/15,54,0,-0.9
7/11/15,56,0,-0.5
7/12/15,60,0,-1.7
7/13/15,63,0,0.4
7/14/15,62,0,-0.1
7/15/15,62,0,-0.8
7/16/15,62,0,-1.4
7/17/15,63,0,-0.6
7/18/15,53,1.5,0.6
7/19/15,54,0,4.4
7/20/15,53,0,-0.3
7/21/15,57,0,-0.3
7/22/15,59,0,0.1
7/23/15,60,0,-0.8
7/24/15,60,0,-0.5
7/25/15,62,0,-0.4
7/26/15,65,0,-2.1
7/27/15,62,0,-0.2
7/28/15,61,0,-0.1
7/29/15,64,0,-2
7/30/15,65,0,-0.4
7/31/15,63,0,-0.2
8/1/15,62,0,-0.6
8/2/15,57,0,-1.5
8/3/15,62,0,-0.1
8/4/15,65,0,-1.8
8/5/15,64,0,0.5
8/6/15,65,0,-0.4
8/7/15,51,0.8,-1.5
8/8/15,56,0,0.7
8/9/15,59,0,-2.6
8/10/15,60,0,2.4
8/11/15,54,0.2,-2.3
8/12/15,54,0.1,0.5
8/13/15,60,0.3,0.1
8/14/15,65,0,12.9
8/15/15,67,0,-2.3
8/16/15,68,0,0.1
8/17/15,69,0,-1.4
8/18/15,65,0,-1.2
8/19/15,64,0,-1.4
8/20/15,65,0,-0.1
8/21/15,63,0,-1.8
8/22/15,60,0.1,-1.4
8/23/15,64,0,-1
8/24/15,65,0.1,0
8/25/15,64,0,-1.6
8/26/15,53,1.2,-1.3
8/27/15,59,0,0.9
8/28/15,63,0,1.5
8/29/15,65,0,0.1
8/30/15,59,0,0.6
8/31/15,59,0,0.2
9/1/15,60,0,-1
9/2/15,59,0,0
9/3/15,58,0,0
9/4/15,55,0,-1.1
9/5/15,55,0,-0.9
9/6/15,56,0,0.9
9/7/15,57,0.2,0.4
9/8/15,59,0,-0.3
9/9/15,62,0,-1.3
9/10/15,64,0,-0.5
9/11/15,64,0,1
9/12/15,65,0,-0.7
9/13/15,59,0.1,-0.8
9/14/15,49,0.8,0.9
9/15/15,47,1.7,10.7
9/16/15,50,0,4.6
9/17/15,51,0,-1.1
9/18/15,51,0,-0.8
9/19/15,55,0,-0.2
9/20/15,59,0,-0.2
9/21/15,60,0,-0.8
9/22/15,56,0,-0.7
9/23/15,58,0,0.1
9/24/15,62,0,-0.3
9/25/15,61,0,-0.7
9/26/15,60,0,0.1
9/27/15,59,0,-0.3
9/28/15,60,0,-0.7
9/29/15,60,0,0.2
9/30/15,60,0,-1.8
10/1/15,59,0,1.6
10/2/15,49,0,-1.6
10/3/15,46,0.1,-0.9
10/4/15,47,0.1,0.6
10/5/15,43,0.7,-0.5
10/6/15,41,0.2,4.7
10/7/15,47,0,1.2
10/8/15,51,0,-2
10/9/15,53,0,0.2
10/10/15,55,0,-0.5
10/11/15,55,0,-0.8
10/12/15,57,0,0.6
10/13/15,58,0,-1.2
10/14/15,58,0,0.8
10/15/15,58,0,-1.1
10/16/15,51,0.5,1
10/17/15,45,0.4,-1.2
10/18/15,45,0.7,5
10/19/15,41,0.3,1.4
10/20/15,39,0.5,-0.7
10/21/15,39,0,0.3
10/22/15,40,0,-1.2
10/23/15,40,0,-0.8
10/24/15,43,0,-0.8
10/25/15,43,0,0.2
10/26/15,45,0,0.8
10/27/15,45,0,-0.2
10/28/15,44,0,0.1
10/29/15,34,0.3,-1.2
10/30/15,34,0,-0.7
10/31/15,43,0,1.5
11/1/15,48,0,-0.3
11/2/15,45,0,-1.2
11/3/15,35,0.2,1.4
11/4/15,27,0.4,-0.2
11/5/15,26,0,0.7
11/6/15,27,0,-0.4
11/7/15,29,0.1,0.8
11/8/15,35,0,-0.9
11/9/15,36,0,-0.8
11/10/15,27,0.2,1.1
11/11/15,27,0,-0.6
11/12/15,34,0.2,-0.4
11/13/15,36,0,-0.6
11/14/15,36,0,0.8
11/15/15,33,0.3,-1.4
11/16/15,22,0.3,1.7
11/17/15,23,0,-0.2
11/18/15,34,0,-0.5
11/19/15,40,0,1
11/20/15,35,0,-1.1
11/21/15,34,0,0.9
11/22/15,38,0,-0.7
11/23/15,40,0,-0.3
11/24/15,37,0.1,-0.3
11/25/15,28,0,1.5
11/26/15,22,0,-0.2
11/27/15,18,0.3,-0.4
11/28/15,17,0,-1.3
11/29/15,14,0.1,1.7
11/30/15,22,0,-0.4
12/1/15,28,0.2,-0.1
12/2/15,35,0,-1.2
12/3/15,36,0,0.6
12/4/15,35,0,-0.1
12/5/15,30,0,-0.3
12/6/15,36,0,0.9
12/7/15,42,0,0.2
12/8/15,42,0,-0.1
12/9/15,45,0,-0.1
12/10/15,38,0,-0.4
12/11/15,27,0.3,-1
12/12/15,19,0,0.9
12/13/15,32,0,0.5
12/14/15,18,0.4,-1.6
12/15/15,15,0,0
12/16/15,16,0,1.7
12/17/15,23,0,-0.9
12/18/15,33,0,0.1
12/19/15,31,0,0
12/20/15,24,0,0.9
12/21/15,27,0.2,-1.4
12/22/15,28,0.4,0.7
12/23/15,21,0,-0.1
12/24/15,19,0.3,-0.8
12/25/15,13,0.3,0.3
12/26/15,8,0,0.1
12/27/15,21,0,0.5
12/28/15,20,0,-0.6
12/29/15,17,0,-0.4
12/30/15,18,0,0.8
12/31/15,13,0,0.8
1/1/16,16,0,-0.1
1/2/16,24,0,-1.2
1/3/16,29,0.1,0.3
1/4/16,25,1,0
1/5/16,26,0.3,-0.9
1/6/16,27,0.2,1.7
1/7/16,22,0.4,-0.1
1/8/16,19,0,-0.6
1/9/16,20,0,-0.1
1/10/16,18,0,-0.8
1/11/16,25,0,1.8
1/12/16,34,0,-0.2
1/13/16,33,0,0
1/14/16,27,0,-1.1
1/15/16,23,0.1,-0.1
1/16/16,29,0.2,-0.2
1/17/16,33,0,0.2
1/18/16,32,0,-0.3
1/19/16,28,0,0.4
1/20/16,27,0,-0.1
1/21/16,30,0,0.5
1/22/16,35,0,1
1/23/16,34,0,-0.2
1/24/16,24,0,-1.2
1/25/16,19,0,-0.5
1/26/16,25,0,0.6
1/27/16,39,0,-0.2
1/28/16,42,0,0.9
1/29/16,41,0,-0.5
1/30/16,33,0.2,0.9
1/31/16,28,1.5,-1.1
2/1/16,14,0.2,0.2
2/2/16,8,0,1
2/3/16,13,0,-0.1
2/4/16,22,0,-0.5
2/5/16,24,0,0.4
2/6/16,35,0,-0.1
2/7/16,35,0,-0.9
2/8/16,40,0,-0.1
2/9/16,44,0,0.7
2/10/16,46,0,-0.7
2/11/16,46,0,1.3
2/12/16,47,0,-0.3
2/13/16,42,0,-0.8
2/14/16,37,0,1
2/15/16,36,0,-0.9
2/16/16,44,0,-0.1
2/17/16,44,0,0.9
2/18/16,34,0.2,-0.7
2/19/16,38,0.1,1.1
2/20/16,41,0,-1.1
2/21/16,40,0,1.1
2/22/16,30,0,0.5
2/23/16,24,0,-1.3
2/24/16,34,0,0.1
2/25/16,40,0,1.1
2/26/16,43,0,-1.1
2/27/16,45,0,1.6
2/28/16,40,0,0
2/29/16,42,0,-0.2
3/1/16,44,0,0.8
3/2/16,44,0,0.7
3/3/16,46,0,-0.1
3/4/16,45,0,-1.3
3/5/16,42,0,0.5
3/6/16,33,0.2,0.2
3/7/16,29,0.1,0.2
3/8/16,32,0,-0.5
3/9/16,36,0.1,-0.1
3/10/16,43,0,-0.7
3/11/16,43,0,1.7
3/12/16,35,0,0.5
3/13/16,35,0,-0.6
3/14/16,36,0,0.5
3/15/16,34,0,-0.5
3/16/16,36,0,0.2
3/17/16,42,0,0.1
3/18/16,40,0,0.1
3/19/16,43,0,-0.2
3/20/16,46,0,0
3/21/16,45,0,0.3
3/22/16,31,0.1,-0.2
3/23/16,24,0,-0.6
3/24/16,35,0,-0.1
3/25/16,37,0,0.1
3/26/16,28,0,0.8
3/27/16,36,0,-1.2
3/28/16,36,0.3,-0.2
3/29/16,22,0.5,-0.3
3/30/16,25,0,0.9
3/31/16,30,0.2,-0.9
4/1/16,34,0,-0.5
4/2/16,42,0,1.6
4/3/16,46,0,0
4/4/16,47,0,0
4/5/16,43,0,-1.3
4/6/16,45,0,0
4/7/16,49,0,0
4/8/16,41,0.9,-0.2
4/9/16,37,0.3,1.1
4/10/16,37,0,0.8
4/11/16,40,0.1,-0.5
4/12/16,43,0,-1.2
4/13/16,44,0,-0.4
4/14/16,42,0.1,1.1
4/15/16,28,0.1,-1.3
4/16/16,31,0.1,0.7
4/17/16,35,0,1.2
4/18/16,36,0,-0.9
4/19/16,43,0,-0.2
4/20/16,50,0,0.4
4/21/16,52,0,-1.4
4/22/16,51,0.1,0.6
4/23/16,40,0.1,-0.2
4/24/16,41,0,0.2
4/25/16,31,0.3,-1.4
4/26/16,33,0,-0.5
4/27/16,35,0.1,1.4
4/28/16,32,0.5,-0.4
4/29/16,35,0.1,0.4
4/30/16,33,0.4,1.1
5/1/16,35,0,1
5/2/16,37,0,0.1
5/3/16,45,0,-1.3
5/4/16,52,0,-0.4
5/5/16,52,0,-0.3
5/6/16,42,0,-0.5
5/7/16,36,0,1.1
5/8/16,36,0.2,-1.2
5/9/16,46,0,-0.4
5/10/16,44,0,1.7
5/11/16,45,0,-0.3
5/12/16,52,0,-1.1
5/13/16,58,0,1
5/14/16,56,0,-1.3
5/15/16,49,0,-0.1
5/16/16,39,0.2,0.7
5/17/16,41,0.1,-1.3
5/18/16,43,0,0.3
5/19/16,50,0,-0.1
5/20/16,50,0,-0.3
5/21/16,45,0,0.9
5/22/16,43,0,-1.2
5/23/16,47,0,-0.1
5/24/16,44,0,-0.8
5/25/16,46,0,0
5/26/16,41,0,1.1
5/27/16,46,0,-1
5/28/16,50,0,-0.5
5/29/16,54,0,-0.3
5/30/16,53,0,0.8
5/31/16,55,0,-1.2
6/1/16,58,0,0
6/2/16,63,0,-1.5
6/3/16,64,0,0.2
6/4/16,66,0,-1.1
6/5/16,69,0,-0.7
6/6/16,67,0,-1
6/7/16,64,0,0.2
6/8/16,66,0,-2
6/9/16,64,0,1
6/10/16,62,0,-0.3
6/11/16,54,0.2,-0.7
6/12/16,57,0,-1.5
6/13/16,53,0,-0.8
6/14/16,57,0,-0.1
6/15/16,57,0,0.3
6/16/16,56,0,-0.9
6/17/16,59,0,0.7
6/18/16,63,0,-0.2
6/19/16,68,0,0.5
6/20/16,72,0,-1.1
6/21/16,73,0,0.6
6/22/16,70,0,-0.1
6/23/16,69,0,-0.7
6/24/16,67,0,-0.2
6/25/16,66,0,0
6/26/16,69,0,0.3
6/27/16,71,0,-0.5
6/28/16,66,0.1,0.2
6/29/16,65,0,0
6/30/16,58,0.1,-0.2
7/1/16,55,0.2,-0.2
7/2/16,56,0,0.2
7/3/16,59,0,-0.4
7/4/16,64,0,-0.7
7/5/16,65,0,0.5
7/6/16,63,0,0.7
7/7/16,64,0,-0.3
7/8/16,64,0,0.4
7/9/16,64,0,-1.1
7/10/16,63,0,0.9
7/11/16,60,0,-0.9
7/12/16,64,0,-1.3
7/13/16,67,0,1.8
7/14/16,69,0,-0.5
7/15/16,69,0,-0.3
7/16/16,66,0,0.4
7/17/16,65,0,-0.4
7/18/16,60,0,0
7/19/16,63,0,-1.6
7/20/16,61,0.2,1.3
7/21/16,65,0,-0.8
7/22/16,68,0,1.6
7/23/16,71,0,-1.5
7/24/16,69,0,0.6
7/25/16,67,0,-0.2
7/26/16,67,0,0
7/27/16,72,0,-0.4
7/28/16,72,0,0.1
7/29/16,68,0.4,0.5
7/30/16,62,0.2,8.3
7/31/16,60,0,-5.3
8/1/16,61,0,-1.2
8/2/16,64,0,0.1
8/3/16,59,0.3,-0.6
8/4/16,56,0.1,-0.3
8/5/16,59,0.1,0.9
8/6/16,58,0.1,-2.5
8/7/16,63,0,1.3
8/8/16,64,0.1,-0.1
8/9/16,63,0,0.1
8/10/16,54,0.2,0
8/11/16,60,0,-0.4
8/12/16,63,0,-0.4
8/13/16,66,0,-0.4
8/14/16,67,0,0.9
8/15/16,66,0,0.6
8/16/16,63,0,-1.1
8/17/16,59,0.1,1.1
8/18/16,58,0.2,-1.5
8/19/16,60,0,0.4
8/20/16,62,0.1,-0.4
8/21/16,59,0,-0.3
8/22/16,54,0.2,0.9
8/23/16,53,0.4,-0.9
8/24/16,55,0.8,10.8
8/25/16,52,0.3,3.3
8/26/16,51,0.1,-1
8/27/16,47,0.3,-0.2
8/28/16,54,0.3,0.6
8/29/16,61,0,3
8/30/16,62,0,-1.6
8/31/16,63,0,-0.7
9/1/16,58,0.1,-0.2
9/2/16,57,0,0.4
9/3/16,56,0,-1
9/4/16,55,0,-0.5
9/5/16,54,0.1,0
9/6/16,57,0,-0.8
9/7/16,58,0,-1.1
9/8/16,61,0,0.1
9/9/16,60,0,0.2
9/10/16,62,0,-0.9
9/11/16,61,0.1,-0.3
9/12/16,56,0,-1.8
9/13/16,51,0.3,0.3
9/14/16,47,0,-0.3
9/15/16,50,0,-0.9
9/16/16,52,0,0.2
9/17/16,55,0,-1
9/18/16,60,0,-0.9
9/19/16,62,0,-0.1
9/20/16,51,0.1,0.6
9/21/16,49,0.8,-1.5
9/22/16,45,2.4,-1.1
9/23/16,37,0.1,16
9/24/16,42,0,-1.7
9/25/16,46,0,0.3
9/26/16,52,0.1,-0.6
9/27/16,54,0,-1
9/28/16,51,0.1,-1.2
9/29/16,47,0.2,0.8
9/30/16,48,0,-0.4
10/1/16,50,0.1,0
10/2/16,50,0,-0.4
10/3/16,38,0,-0.3
10/4/16,41,0,0.3
10/5/16,42,0,0.7
10/6/16,40,0,-0.4
10/7/16,44,0,-0.8
10/8/16,48,0,0.7
10/9/16,51,0,-0.6
10/10/16,51,0,-0.1
10/11/16,51,0,-0.2
10/12/16,51,0,0.6
10/13/16,52,0,-0.9
10/14/16,52,0,-0.9
10/15/16,52,0,-0.4
10/16/16,50,0,1.6
10/17/16,46,0,-1.3
10/18/16,45,0.1,0
10/19/16,39,0,1.1
10/20/16,44,0,-1
10/21/16,50,0,0
10/22/16,52,0,0.3
10/23/16,51,0,-1
10/24/16,46,0.3,0.5
10/25/16,46,0,-0.8
10/26/16,46,0,-0.9
10/27/16,49,0.1,1.8
10/28/16,50,0,-1
10/29/16,48,0,-0.3
10/30/16,48,0,1.4
10/31/16,45,0,-0.3
11/1/16,38,0,0
11/2/16,38,0,-1
11/3/16,44,0,0.1
11/4/16,42,0,0
11/5/16,42,0,-0.9
11/6/16,45,0,1.3
11/7/16,46,0,0.2
11/8/16,46,0,-1.5
11/9/16,46,0,1.2
11/10/16,46,0,0
11/11/16,45,0,-1.1
11/12/16,44,0,0.3
11/13/16,45,0,0.1
11/14/16,49,0,-0.8
11/15/16,52,0,0.5
11/16/16,44,0,-0.1
11/17/16,20,0.1,0.7
11/18/16,26,0,-0.5
11/19/16,38,0,-1
11/20/16,40,0,-0.1
11/21/16,33,0.8,1.1
11/22/16,30,0,0
11/23/16,30,0,-0.2
11/24/16,28,0,-1.5
11/25/16,31,0.1,1.6
11/26/16,31,0.1,-0.6
11/27/16,23,0.2,0.8
11/28/16,21,0,-2.1
11/29/16,17,0.1,0.5
11/30/16,22,0,0.3
12/1/16,25,0,0.1
12/2/16,17,0,1
12/3/16,24,0,0.1
12/4/16,37,0,-0.1
12/5/16,34,0,-1.6
12/6/16,28,0,0.1
12/7/16,18,0,1
12/8/16,29,0.1,-0.6
12/9/16,39,0,0.1
12/10/16,35,0.1,-0.2
12/11/16,36,0,0.6
12/12/16,36,0,-1
12/13/16,35,0,0.3
12/14/16,39,0,1.1
12/15/16,38,0,-1.4
12/16/16,31,1.2,0.6
12/17/16,10,0,-0.4
12/18/16,12,0,-0.3
12/19/16,28,0,1.8
12/20/16,39,0,0.3
12/21/16,36,0,-0.6
12/22/16,30,0.4,0.2
12/23/16,29,0.1,-0.1
12/24/16,26,1,-0.6
12/25/16,15,0,0
12/26/16,13,0,1.3
12/27/16,33,0,-0.4
12/28/16,36,0,0.4
12/29/16,34,0,0.6
12/30/16,35,0,-1.2
12/31/16,31,0,-0.1
1/1/17,27,0,1.7
1/2/17,24,0.1,-0.9
1/3/17,25,0,0.6
1/4/17,28,0.1,0.5
1/5/17,26,0.5,-1.1
1/6/17,11,0,-0.4
1/7/17,24,0,0.6
1/8/17,35,0,1.3
1/9/17,32,1.2,0
1/10/17,28,0,-0.3
1/11/17,28,0.2,0.1
1/12/17,28,0.8,0.4
1/13/17,29,0.4,-0.5
1/14/17,30,0.2,-0.5
1/15/17,27,0.1,1.6
1/16/17,22,0,-1
1/17/17,28,0,1
1/18/17,31,0.1,0.1
1/19/17,26,0,0
1/20/17,23,0.9,-1.1
1/21/17,22,0,1.6
1/22/17,22,0.2,0
1/23/17,22,0.9,-0.1
1/24/17,15,0.2,0.1
1/25/17,12,0,0.1
1/26/17,11,0,-0.6
1/27/17,15,0,-0.1
1/28/17,26,0,0.7
1/29/17,36,0,0.1
1/30/17,41,0,-0.2
1/31/17,41,0,-0.1
2/1/17,37,0,0.2
2/2/17,34,0,-1
2/3/17,34,0.1,-0.2
2/4/17,34,0,0.2
2/5/17,36,0,-0.2
2/6/17,31,0,-0.2
2/7/17,34,0,0.4
2/8/17,41,0,0.4
2/9/17,44,0,0.2
2/10/17,40,0,1.1
2/11/17,33,0.8,0.1
2/12/17,32,0.5,-1
2/13/17,33,0,-0.1
2/14/17,33,0,0.2
2/15/17,36,0,0.3
2/16/17,37,0,0.4
2/17/17,32,0.2,-0.6
2/18/17,31,0.9,0.7
2/19/17,31,0,-0.7
2/20/17,32,0.1,-0.6
2/21/17,36,0,0.3
2/22/17,32,0,-0.1
2/23/17,17,0.1,1.2
2/24/17,16,0,-0.8
2/25/17,20,0,0.7
2/26/17,23,0,-0.4
2/27/17,25,0.2,0.3
2/28/17,23,0,0
3/1/17,24,0,-1.2
3/2/17,32,0,0.5
3/3/17,36,0,-0.4
3/4/17,36,0,0.7
3/5/17,32,0.1,0
3/6/17,19,0,-0.2
3/7/17,32,0,-1.1
3/8/17,43,0,0.2
3/9/17,46,0,0.5
3/10/17,46,0,0.6
3/11/17,44,0,-0.6
3/12/17,43,0,0.8
3/13/17,47,0,0.2
3/14/17,51,0,1.5
3/15/17,49,0,0.7
3/16/17,49,0,-0.7
3/17/17,51,0,0.7
3/18/17,50,0,0.3
3/19/17,49,0,-0.4
3/20/17,49,0,-0.8
3/21/17,47,0.1,0.2
3/22/17,39,0.3,0.2
3/23/17,30,0.3,-0.4
3/24/17,38,0,-0.1
3/25/17,34,0,0.3
3/26/17,36,0,-0.2
3/27/17,35,0.1,-0.7
3/28/17,30,0,0.2
3/29/17,38,0,0.4
3/30/17,39,0.1,0.8
3/31/17,29,0.6,-0.3
4/1/17,35,0.5,-1.1
4/2/17,39,0,0.3
4/3/17,29,0.6,-0.1
4/4/17,28,0,-0.2
4/5/17,37,0,-0.5
4/6/17,44,0,-0.1
4/7/17,45,0,0.1
4/8/17,38,0.1,0.6
4/9/17,30,0,0.3
4/10/17,38,0,0.3
4/11/17,43,0,-0.5
4/12/17,47,0,1
4/13/17,48,0,-0.4
4/14/17,43,0,0.4
4/15/17,43,0,-0.4
4/16/17,47,0,-0.2
4/17/17,47,0,-1.1
4/18/17,47,0,-0.2
4/19/17,44,0,0.7
4/20/17,44,0,0.1
4/21/17,37,0,-1.6
4/22/17,42,0,0
4/23/17,48,0,0.2
4/24/17,44,0,-0.3
4/25/17,34,0.1,0.8
4/26/17,40,0,-1.2
4/27/17,37,0,0.9
4/28/17,27,0,-1.2
4/29/17,32,0,0.5
4/30/17,41,0,-0.8
5/1/17,47,0,1
5/2/17,48,0,-0.6
5/3/17,50,0,-0.4
5/4/17,56,0,0.9
5/5/17,59,0,-0.1
5/6/17,54,0,-0.9
5/7/17,44,0,0
5/8/17,44,0,0.2
5/9/17,43,0,-0.7
5/10/17,40,0.5,0
5/11/17,51,0,0
5/12/17,53,0,-0.3
5/13/17,48,0,0
5/14/17,47,0,-0.4
5/15/17,41,0,0.2
5/16/17,40,0,-0.9
5/17/17,31,0.4,1.2
5/18/17,29,0,-1.7
5/19/17,36,0,0.2
5/20/17,45,0,-0.4
5/21/17,47,0,1.7
5/22/17,50,0,-0.3
5/23/17,56,0,0.3
5/24/17,60,0,-0.8
5/25/17,54,0,0
5/26/17,52,0,-1
5/27/17,48,0,-0.5
5/28/17,52,0,-0.1
5/29/17,57,0,0.1
5/30/17,59,0,0
5/31/17,57,0.1,-1.6
6/1/17,52,0.1,-0.4
6/2/17,58,0,0.6
6/3/17,62,0,-1
6/4/17,64,0,-0.7
6/5/17,62,0,-0.5
6/6/17,63,0,-0.9
6/7/17,63,0,-1.3
6/8/17,60,0,0.6
6/9/17,60,0,-1
6/10/17,58,0,0.1
6/11/17,55,0,-1
6/12/17,44,0,-0.6
6/13/17,51,0,0.7
6/14/17,58,0,-0.4
6/15/17,63,0,0.2
6/16/17,67,0,-0.4
6/17/17,68,0,0.3
6/18/17,66,0,-0.4
6/19/17,70,0,-0.6
6/20/17,72,0,0.5
6/21/17,73,0,-0.6
6/22/17,70,0,0.7
6/23/17,67,0,-0.7
6/24/17,67,0,-0.7
6/25/17,66,0,0.7
6/26/17,68,0,-1.4
6/27/17,66,0,0.5
6/28/17,65,0,0.7
6/29/17,65,0,0
6/30/17,65,0,-0.4
7/1/17,68,0,0.5
7/2/17,65,0,-1
7/3/17,65,0,0.8
7/4/17,69,0,-1.6
7/5/17,72,0,-0.1
7/6/17,72,0,0.3
7/7/17,68,0,0.2
7/8/17,68,0,0.2
7/9/17,65,0,-0.3
7/10/17,64,0,-0.3
7/11/17,60,0.4,0.1
7/12/17,59,0.1,-0.3
7/13/17,61,0.5,-0.5
7/14/17,65,0.1,13.3
7/15/17,68,0,-0.8
7/16/17,67,0,-1.2
7/17/17,65,0.3,-0.2
7/18/17,64,0,-1
7/19/17,62,0,-1.9
7/20/17,64,0,0.2
7/21/17,60,0.5,-0.1
7/22/17,64,0,3.5
7/23/17,65,0,-2.3
7/24/17,60,0.3,-0.5
7/25/17,55,0.4,-0.4
7/26/17,60,0,-2
7/27/17,63,0,-0.2
7/28/17,63,0,1.6
7/29/17,61,0,-2.1
7/30/17,64,0,1.3
7/31/17,64,0,-1.6
8/1/17,66,0,0.2
8/2/17,66,0,-0.2
8/3/17,62,0.2,-0.9
8/4/17,61,0.1,-0.8
8/5/17,57,0,0.5
8/6/17,58,0,0.6
8/7/17,58,0,-0.9
8/8/17,62,0,0.5
8/9/17,64,0,-1
8/10/17,65,0,-0.3
8/11/17,58,0.5,0.6
8/12/17,58,0,-1.4
8/13/17,60,0,0.7
8/14/17,60,0,-0.7
8/15/17,57,0,0.5
8/16/17,59,0,-0.3
8/17/17,62,0,-0.5
8/18/17,64,0,-0.3
8/19/17,65,0,-0.5
8/20/17,59,0.3,-0.3
8/21/17,57,0,1.3
8/22/17,57,0.3,-0.8
8/23/17,62,0,5.4
8/24/17,59,0,-1.4
8/25/17,63,0,-1.4
8/26/17,67,0,-1.8
8/27/17,68,0,0.4
8/28/17,67,0,-0.4
8/29/17,67,0,-0.4
8/30/17,65,0.1,0.4
8/31/17,58,0.1,0
9/1/17,63,0,-1.2
9/2/17,65,0,-0.4
9/3/17,67,0,0.2
9/4/17,67,0,-0.4
9/5/17,66,0,1
9/6/17,60,0.1,0.3
9/7/17,61,0,-0.3
9/8/17,56,0,0.3
9/9/17,51,0.2,-1.4
9/10/17,58,0,-0.4
9/11/17,62,0.2,0.9
9/12/17,63,0,0.1
9/13/17,59,0.1,-1.1
9/14/17,48,0.4,1.1
9/15/17,49,0.1,10.1
9/16/17,49,0,-2.6
9/17/17,52,0,-0.3
9/18/17,53,0,-2.1
9/19/17,52,0,0.2
9/20/17,53,0,-1
9/21/17,50,0,0.7
9/22/17,42,0,-2
9/23/17,36,0,-0.7
9/24/17,35,0,0.7
9/25/17,40,0,-0.5
9/26/17,43,0,-0.9
9/27/17,42,0.1,-1.8
9/28/17,42,0,1.8
9/29/17,49,0,-0.1
9/30/17,52,0,-1.8
10/1/17,49,0,1.2
10/2/17,38,0,0.2
10/3/17,41,0,-0.9
10/4/17,51,0,0.3
