Date,Relative Humidity Average (pct),Air Temperature Average (degF),Precipitation Increment - Snow-adj (in),Soil Moisture Percent -8in (pct) Start of Day Values
5/11/12,,41,0,19.7
5/12/12,,47,0,20
5/13/12,,53,0.1,19.8
5/14/12,,56,0,20
5/15/12,,57,0,19.8
5/16/12,,56,0,20
5/17/12,,46,0,19.3
5/18/12,,42,0,19.1
5/19/12,,45,0,18.8
5/20/12,,51,0,18.6
5/21/12,,55,0,18.8
5/22/12,,42,0,20
5/23/12,,35,0,18.3
5/24/12,,35,0.1,17.4
5/25/12,,36,0.5,15.7
5/26/12,,36,0.2,12.9
5/27/12,,35,0.3,12.3
5/28/12,,43,0,12.3
5/29/12,,49,0,18.2
5/30/12,,50,0,18.4
5/31/12,,52,0.1,18.4
6/1/12,,57,0,18
6/2/12,,55,0.1,18
6/3/12,,56,0,17.4
6/4/12,,58,0,17.1
6/5/12,,36,0.2,16.6
6/6/12,,36,0,13.9
6/7/12,,45,0.3,14.3
6/8/12,,41,0,12
6/9/12,,33,0.4,11.1
6/10/12,,38,0,10.6
6/11/12,,47,0.1,13.2
6/12/12,,54,0,11.4
6/13/12,,50,0,10.5
6/14/12,,51,0,10
6/15/12,,54,0,9.6
6/16/12,,58,0.1,9.3
6/17/12,,59,0,8.9
6/18/12,,47,0,8.8
6/19/12,,41,0,8.5
6/20/12,,48,0,8.4
6/21/12,,60,0.1,8.2
6/22/12,,62,0,8.2
6/23/12,,57,0,8.1
6/24/12,,61,0,7.9
6/25/12,,62,0,7.5
6/26/12,,47,0,7.6
6/27/12,,52,0,7.3
6/28/12,,63,0.1,7.4
6/29/12,,61,0,7.1
6/30/12,,65,0,7
7/1/12,,61,0,6.7
7/2/12,,62,0,6.5
7/3/12,,58,0,6.6
7/4/12,,60,0.1,6.4
7/5/12,,61,0,6.1
7/6/12,,62,0,5.9
7/7/12,,66,0.1,5.4
7/8/12,,67,0,5.3
7/9/12,,70,0,5.2
7/10/12,,71,0,4.7
7/11/12,,69,0,4.5
7/12/12,,72,0,3.8
7/13/12,,61,0.3,3.4
7/14/12,,58,0.1,3.4
7/15/12,,58,0,3.6
7/16/12,,57,0,3.9
7/17/12,,62,0,3.6
7/18/12,,66,0,3.8
7/19/12,,68,0,3.4
7/20/12,,66,0,3.3
7/21/12,,66,0,2.8
7/22/12,,68,0.1,2.4
7/23/12,,63,0,2
7/24/12,,62,0,2
7/25/12,,64,0,1.6
7/26/12,,69,0,1.3
7/27/12,,68,0,1.1
7/28/12,,68,0,0.9
7/29/12,,68,0,0.8
7/30/12,,70,0,0.9
7/31/12,,68,0,0.7
8/1/12,,65,0,0.8
8/2/12,,62,0,0.3
8/3/12,,59,0,0.6
8/4/12,,62,0.1,0.2
8/5/12,,69,0,0.3
8/6/12,,67,0,0.3
8/7/12,,69,0.1,0.5
8/8/12,,69,0,0.3
8/9/12,,69,0,0.1
8/10/12,,65,0,0
8/11/12,,64,0,0.4
8/12/12,,67,0,0
8/13/12,,69,0,0.1
8/14/12,,68,0,0.2
8/15/12,,66,0,0.1
8/16/12,,65,0,0.1
8/17/12,,66,0,0.1
8/18/12,,65,0,0
8/19/12,,62,0,0.2
8/20/12,,61,0,0
8/21/12,,63,0,0.2
8/22/12,,61,0,0
8/23/12,,61,0,0
8/24/12,,57,0,0
8/25/12,,60,0.1,0
8/26/12,,62,0,0.1
8/27/12,,64,0,0
8/28/12,,65,0,0
8/29/12,,58,0,0
8/30/12,,60,0,0
8/31/12,,60,0,0
9/1/12,,56,0,0
9/2/12,,55,0,0
9/3/12,,58,0,0
9/4/12,,58,0,0
9/5/12,,59,0,0
9/6/12,,55,0,0
9/7/12,,57,0,0
9/8/12,,60,0.1,0
9/9/12,,61,0,0
9/10/12,,54,0,0
9/11/12,,49,0,0
9/12/12,,53,0,0
9/13/12,,57,0,0
9/14/12,,61,0,0
9/15/12,,60,0,0
9/16/12,,56,0,0
9/17/12,,54,0,0
9/18/12,,57,0,0
9/19/12,,58,0,0
9/20/12,,58,0,0
9/21/12,,59,0.1,0
9/22/12,,61,0,0
9/23/12,,53,0,0
9/24/12,,49,0,0
9/25/12,,50,0,0
9/26/12,,52,0,0
9/27/12,,54,0,0
9/28/12,,55,0,0
9/29/12,,54,0,0
9/30/12,,55,0,0
10/1/12,,56,0,0
10/2/12,,53,0,0
10/3/12,,41,0,0
10/4/12,,37,0,0
10/5/12,,37,0,0
10/6/12,,37,0,0
10/7/12,,42,0,0
10/8/12,,46,0,0
10/9/12,,47,0,0
10/10/12,,49,0,0
10/11/12,,51,0.1,0
10/12/12,,52,0,0
10/13/12,,43,0,0
10/14/12,,47,0,0
10/15/12,,45,0.2,0
10/16/12,,39,1.1,0
10/17/12,,32,0.1,10.8
10/18/12,,42,0.2,8.8
10/19/12,,45,0.1,8
10/20/12,,38,0,8.1
10/21/12,,33,0,9.9
10/22/12,,30,1,8.9
10/23/12,,23,0.5,8
10/24/12,,23,0.1,8
10/25/12,,24,0,7.7
10/26/12,,25,0.1,7.6
10/27/12,,33,0.5,7.7
10/28/12,,41,0.5,9.3
10/29/12,,44,0,14.8
10/30/12,,44,0,12.5
10/31/12,,48,0,11.8
11/1/12,,36,0.1,11.1
11/2/12,,36,0,11.3
11/3/12,,40,0.1,10.5
11/4/12,,42,0,10.2
11/5/12,,45,0,10.1
11/6/12,,47,0,10.6
11/7/12,,42,0,11.1
11/8/12,,35,0,11.4
11/9/12,,23,0,10.8
11/10/12,,17,0,10.2
11/11/12,,15,0,9.5
11/12/12,,23,0.2,9.1
11/13/12,,29,0.2,8.8
11/14/12,,29,0,8.4
11/15/12,,30,0.1,8.4
11/16/12,,33,0.1,8.4
11/17/12,,34,0.8,8.1
11/18/12,,29,0.2,8.2
11/19/12,,31,0.2,8.1
11/20/12,,35,1.5,8.2
11/21/12,,31,0.1,8.1
11/22/12,,26,0,8.1
11/23/12,,34,0.1,8.2
11/24/12,,35,0.4,8.2
11/25/12,,28,0,8.3
11/26/12,,25,0.1,8.2
11/27/12,,33,0.1,8.2
11/28/12,,36,0.5,8.1
11/29/12,,33,0.1,8.3
11/30/12,,33,2.6,8.3
12/1/12,,33,0.6,8.2
12/2/12,,31,2.5,8.1
12/3/12,,26,0,8.4
12/4/12,,31,1.2,8.3
12/5/12,,34,0.5,8.2
12/6/12,,27,0,8.3
12/7/12,,22,0,8.3
12/8/12,,16,0.3,8.5
12/9/12,,13,0.1,8.3
12/10/12,,24,0.3,8.5
12/11/12,,27,0,8.4
12/12/12,,25,0.3,8.5
12/13/12,,26,0.1,8.4
12/14/12,,24,0,8.4
12/15/12,,19,0,8.4
12/16/12,,20,0.6,8.3
12/17/12,,23,1.1,8.4
12/18/12,,11,0,8.4
12/19/12,,11,0,8.5
12/20/12,,18,0,8.3
12/21/12,,25,0,8.5
12/22/12,,24,0.6,8.5
12/23/12,,21,1,8.3
12/24/12,,18,0.1,8.2
12/25/12,,14,0.1,8.4
12/26/12,,18,0,8.4
12/27/12,,18,0,8.3
12/28/12,,16,0,8.4
12/29/12,,15,0,8.2
12/30/12,,11,0,8.4
12/31/12,,15,0,8.4
1/1/13,,21,0,8.2
1/2/13,,23,0,8.2
1/3/13,,25,0,8.2
1/4/13,,26,0.1,8.2
1/5/13,,27,0,8.2
1/6/13,,27,0,8.3
1/7/13,,25,0.3,8.1
1/8/13,,29,0.2,8
1/9/13,,30,0.4,8.1
1/10/13,,19,0.4,7.9
1/11/13,,8,0,8.3
1/12/13,,2,0,8
1/13/13,,2,0,8
1/14/13,,6,0,8
1/15/13,,20,0.2,8
1/16/13,,30,0,8.1
1/17/13,,32,0.1,8.1
1/18/13,,33,0,8.1
1/19/13,,34,0,8
1/20/13,,33,0,8
1/21/13,,36,0,8.1
1/22/13,,37,0,7.9
1/23/13,,35,0,8.1
1/24/13,,31,0.4,7.8
1/25/13,,32,0.4,7.7
1/26/13,,30,0.3,7.9
1/27/13,,20,0,7.9
1/28/13,,17,0.2,7.8
1/29/13,,21,0.3,7.6
1/30/13,,26,0.1,8
1/31/13,,27,0,7.7
2/1/13,,28,0,7.9
2/2/13,,31,0,7.8
2/3/13,,30,0,7.8
2/4/13,,33,0,7.8
2/5/13,,31,0,7.8
2/6/13,,25,0,7.8
2/7/13,,24,0,7.8
2/8/13,,24,0,7.7
2/9/13,,22,0,7.8
2/10/13,,18,0,7.8
2/11/13,,19,0,7.8
2/12/13,,24,0,7.8
2/13/13,,27,0,8
2/14/13,,24,0,7.9
2/15/13,,31,0,7.7
2/16/13,,31,0.2,7.9
2/17/13,,21,0,7.8
2/18/13,,20,0,7.8
2/19/13,,23,0.3,8
2/20/13,,21,0,8
2/21/13,,17,0,7.9
2/22/13,,21,0.5,7.7
2/23/13,,18,0.5,7.7
2/24/13,,18,0,7.9
2/25/13,,19,0.2,7.6
2/26/13,,17,0,7.9
2/27/13,,22,0.1,7.9
2/28/13,,29,0.3,7.7
3/1/13,,34,0,7.7
3/2/13,,36,0.3,7.6
3/3/13,,27,0,7.8
3/4/13,,18,0,7.8
3/5/13,,27,0.1,7.6
3/6/13,,29,0.5,7.8
3/7/13,,24,0,7.6
3/8/13,,27,0,7.6
3/9/13,,28,0,7.6
3/10/13,,33,0,7.6
3/11/13,,32,0.1,7.6
3/12/13,,35,0.1,7.6
3/13/13,,43,0,7.4
3/14/13,,44,0,7.8
3/15/13,,40,0,7.9
3/16/13,,33,0,7.8
3/17/13,,21,0,7.9
3/18/13,,23,0,8
3/19/13,,31,0.2,8.1
3/20/13,,31,1.5,8
3/21/13,,19,0.1,8
3/22/13,,16,0.3,8.2
3/23/13,,16,0,8.1
3/24/13,,19,0.1,8
3/25/13,,26,0.2,8.2
3/26/13,,32,0.1,8.1
3/27/13,,36,0,8.3
3/28/13,,40,0,8.1
3/29/13,,40,0.1,8.3
3/30/13,,41,0,8.3
3/31/13,,45,0,8.1
4/1/13,,43,0,8.3
4/2/13,,44,0,8.3
4/3/13,,43,0,8.3
4/4/13,,43,0,8.2
4/5/13,,35,0.4,8.3
4/6/13,,35,0.2,8.3
4/7/13,,31,0.9,8.4
4/8/13,,29,0,8.5
4/9/13,,31,0.1,8.5
4/10/13,,35,0.1,8.5
4/11/13,,34,0,8.7
4/12/13,,36,0.1,8.7
4/13/13,,28,0.4,8.6
4/14/13,,24,0.1,8.7
4/15/13,,23,0.5,8.7
4/16/13,,26,0,8.6
4/17/13,,25,0,8.6
4/18/13,,30,0.2,8.7
4/19/13,,34,0.4,8.5
4/20/13,,35,0,8.7
4/21/13,,35,0,8.6
4/22/13,,30,0,8.5
4/23/13,,30,0,8.6
4/24/13,,36,0,8.5
4/25/13,,42,0.2,8.6
4/26/13,,47,0,8.6
4/27/13,,49,0,8.4
4/28/13,,43,0,9.8
4/29/13,,38,0,12.4
4/30/13,,27,0,13.2
5/1/13,,31,0,12.5
5/2/13,,41,0,12.1
5/3/13,,44,0,12.9
5/4/13,,42,0,14.8
5/5/13,,46,0.1,16.1
5/6/13,,47,0,17.6
5/7/13,,47,0.1,17.6
5/8/13,,48,0,19
5/9/13,,52,0,19.1
5/10/13,,54,0,19.2
5/11/13,,55,0,19.2
5/12/13,,58,0,19.1
5/13/13,,58,0,18.9
5/14/13,,51,0,18.6
5/15/13,,51,0,18
5/16/13,,44,0,17.7
5/17/13,,40,0,16.8
5/18/13,,41,0,17.2
5/19/13,,41,0,17.3
5/20/13,,47,0,16.9
5/21/13,,48,0,17.3
5/22/13,,35,0,17.1
5/23/13,,37,0,16.3
5/24/13,,41,0,15.9
5/25/13,,46,0,16
5/26/13,,44,0.2,14.3
5/27/13,,39,0.5,12.2
5/28/13,,38,0,13.1
5/29/13,,38,0.2,12.3
5/30/13,,39,0,11.9
5/31/13,,43,0,11.1
6/1/13,,50,0,10.6
6/2/13,,51,0,10
6/3/13,,46,0,9.7
6/4/13,,51,0.1,9.3
6/5/13,,55,0,9.2
6/6/13,,60,0,9
6/7/13,,61,0,8.7
6/8/13,,59,0,8.7
6/9/13,,63,0,8.4
6/10/13,,64,0,8.4
6/11/13,,57,0,8.5
6/12/13,,55,0.1,8.3
6/13/13,,45,0,8.2
6/14/13,,42,0,8
6/15/13,,53,0.1,8
6/16/13,,61,0.1,7.8
6/17/13,,61,0,7.9
6/18/13,,59,0,7.8
6/19/13,,41,0.2,7.9
6/20/13,,40,0,7.6
6/21/13,,42,0,7.6
6/22/13,,46,0,7.5
6/23/13,,54,0.1,7.7
6/24/13,,48,0.4,7.8
6/25/13,,46,0.7,7.6
6/26/13,,54,0,11.2
6/27/13,,64,0,10.5
6/28/13,,71,0,9.8
6/29/13,,72,0,9.1
6/30/13,,72,0,8.5
7/1/13,,75,0,8.4
7/2/13,,74,0,8.3
7/3/13,,67,0,7.9
7/4/13,,65,0,7.7
7/5/13,,62,0,7.6
7/6/13,,63,0,7.3
7/7/13,,65,0,7.1
7/8/13,,64,0,7.2
7/9/13,,67,0,7.1
7/10/13,,70,0.1,6.8
7/11/13,,59,0,6.6
7/12/13,,61,0,6.7
7/13/13,,61,0,6.6
7/14/13,,65,0,6.2
7/15/13,,69,0.1,6.3
7/16/13,,69,0,6.2
7/17/13,,66,0,6.1
7/18/13,,67,0,5.8
7/19/13,,70,0,5.8
7/20/13,,70,0,5.7
7/21/13,,68,0,5.4
7/22/13,,68,0,5.3
7/23/13,,68,0,5.1
7/24/13,,68,0,4.6
7/25/13,,68,0,4.6
7/26/13,,69,0,4.5
7/27/13,,65,0,4
7/28/13,,61,0,3.8
7/29/13,,62,0.1,3.9
7/30/13,,64,0,3.4
7/31/13,,66,0,3.1
8/1/13,,61,0,3.1
8/2/13,,54,0,2.9
8/3/13,,59,0,2.7
8/4/13,,64,0.1,2.6
8/5/13,,67,0,2.5
8/6/13,,65,0,2.2
8/7/13,,65,0,2
8/8/13,,65,0,2
8/9/13,,64,0,1.7
8/10/13,,63,0,1.9
8/11/13,,63,0,1.6
8/12/13,,63,0.1,1.3
8/13/13,,64,0,1.5
8/14/13,,66,0,1.2
8/15/13,,69,0,1
8/16/13,,69,0,1
8/17/13,,66,0,1
8/18/13,,67,0,1
8/19/13,,67,0,1.1
8/20/13,,68,0,1.1
8/21/13,,65,0,0.8
8/22/13,,64,0,1
8/23/13,,61,0,1
8/24/13,,60,0.1,1
8/25/13,,59,0,0.6
8/26/13,,60,0,1
8/27/13,,62,0,0.7
8/28/13,,62,0.1,0.4
8/29/13,,64,0,0.7
8/30/13,,63,0,0.7
8/31/13,,65,0,0.7
9/1/13,,69,0,0.7
9/2/13,,64,0,0.7
9/3/13,,57,0.3,0.6
9/4/13,,61,0.4,0.4
9/5/13,,58,0.3,0.7
9/6/13,,58,0,6
9/7/13,,57,0,6.3
9/8/13,,57,0,6
9/9/13,,55,0.1,5.9
9/10/13,,58,0,5.5
9/11/13,,62,0,5.3
9/12/13,,56,0.1,5
9/13/13,,53,0.1,4.8
9/14/13,,55,0.1,4.7
9/15/13,,57,0,4.7
9/16/13,,57,0,4.5
9/17/13,,53,0,4.4
9/18/13,,38,0,4.3
9/19/13,,44,0,4
9/20/13,,53,0,3.8
9/21/13,,51,0,3.9
9/22/13,,42,0,4
9/23/13,,43,0.1,3.9
9/24/13,,41,0.1,3.9
9/25/13,,33,0.4,3.8
9/26/13,,33,0.3,3.5
9/27/13,,33,0,3.5
9/28/13,,40,0.3,3.7
9/29/13,,40,1.6,10.2
9/30/13,,39,0.5,15.8
10/1/13,,38,0,12.6
10/2/13,,35,0.1,10.5
10/3/13,,30,0,9.5
10/4/13,,33,0.1,9.2
10/5/13,,41,0.1,9.2
10/6/13,,48,0,8.9
10/7/13,,46,0,9
10/8/13,,34,0,8.7
10/9/13,,40,0,8.5
10/10/13,,40,0,8.3
10/11/13,,35,0,7.9
10/12/13,,36,0.1,7.7
10/13/13,,36,0,7.7
10/14/13,,36,0,7.7
10/15/13,,34,0,7.4
10/16/13,,37,0,7.5
10/17/13,,37,0,7.3
10/18/13,,38,0.1,7
10/19/13,,44,0.1,7.4
10/20/13,,43,0,7.2
10/21/13,,44,0,7.1
10/22/13,,47,0,6.9
10/23/13,,47,0,7
10/24/13,,52,0,7
10/25/13,,47,0,7
10/26/13,,45,0,7
10/27/13,,41,0,6.8
10/28/13,,35,0.4,6.8
10/29/13,,31,0,6.8
10/30/13,,28,0,6.8
10/31/13,,31,0.3,6.8
11/1/13,,33,0,6.9
11/2/13,,33,0.1,6.8
11/3/13,,21,0.1,6.9
11/4/13,,19,0,6.9
11/5/13,,22,0.4,6.9
11/6/13,,33,0.1,6.8
11/7/13,,35,0.9,6.9
11/8/13,,29,0,7
11/9/13,,36,0,7
11/10/13,,41,0,7.2
11/11/13,,43,0,7
11/12/13,,46,0,7.2
11/13/13,,38,0,7.2
11/14/13,,33,0,7.3
11/15/13,,26,0,7.4
11/16/13,,23,0.3,7.4
11/17/13,,26,0,7.2
11/18/13,,34,0.2,7.2
11/19/13,,32,0.8,7
11/20/13,,30,0.4,7
11/21/13,,22,0,7.2
11/22/13,,29,0,7.1
11/23/13,,34,0,7.3
11/24/13,,37,0.2,7
11/25/13,,40,0,7
11/26/13,,40,0,7.1
11/27/13,,38,0,7.1
11/28/13,,37,0,7.4
11/29/13,,35,0,7.2
11/30/13,,32,0,7.3
12/1/13,,33,1.1,7
12/2/13,,27,1.1,7.2
12/3/13,,9,0,7.4
12/4/13,,2,0,7.8
12/5/13,,-2,0,7.6
12/6/13,,1,0,7.7
12/7/13,,8,0,7.6
12/8/13,,0,0,7.6
12/9/13,,8,0.2,7.6
12/10/13,,16,0,7.5
12/11/13,,20,0,7.3
12/12/13,,26,0.2,7.4
12/13/13,,26,0.1,7.2
12/14/13,,28,0,7.1
12/15/13,,35,0,7.2
12/16/13,,34,0,7.1
12/17/13,,37,0,7.1
12/18/13,,32,0,7.1
12/19/13,,22,0,7.1
12/20/13,,17,0.3,7.1
12/21/13,,24,0,7.1
12/22/13,,26,0.2,7.1
12/23/13,,31,0.4,7.1
12/24/13,,22,0,6.9
12/25/13,,33,0,7.1
12/26/13,,36,0,7.1
12/27/13,,36,0,7.1
12/28/13,,26,0,7.1
12/29/13,,26,0,7.1
12/30/13,,31,0.1,7.2
12/31/13,,29,0.1,7.1
1/1/14,,28,0,7.1
1/2/14,,32,0,7.1
1/3/14,,28,0,6.9
1/4/14,,13,0,7.1
1/5/14,,16,0,7.2
1/6/14,,30,0.2,7.2
1/7/14,,28,0,7.1
1/8/14,,28,0.5,7.1
1/9/14,,22,0.6,6.9
1/10/14,,26,0.3,7
1/11/14,,30,1.2,7.1
1/12/14,,23,0.6,6.9
1/13/14,,28,0,7
1/14/14,70,31,0,7
1/15/14,36,34,0,7.1
1/16/14,30,35,0,7.2
1/17/14,39,35,0,6.9
1/18/14,20,38,0,6.9
1/19/14,25,37,0,7.2
1/20/14,42,33,0,7.1
1/21/14,34,35,0,7.2
1/22/14,54,30,0,7.1
1/23/14,47,30,0,7.1
1/24/14,15,37,0,7.2
1/25/14,18,37,0,7
1/26/14,34,35,0,7.2
1/27/14,59,30,0,7.3
1/28/14,41,29,0,7.3
1/29/14,100,30,1.6,7.1
1/30/14,98,23,0,7.2
1/31/14,88,17,0,7
2/1/14,88,17,0,7.2
2/2/14,86,18,0,7.3
2/3/14,98,16,0.4,7.3
2/4/14,87,9,0,7.1
2/5/14,87,5,0,7.2
2/6/14,93,10,0.3,7.1
2/7/14,99,19,0.9,7.2
2/8/14,100,28,1.9,7.1
2/9/14,98,29,0.1,7.1
2/10/14,87,26,0,7.2
2/11/14,89,28,0.1,7.1
2/12/14,100,31,1.7,7.2
2/13/14,100,30,0.5,7.1
2/14/14,100,30,1.6,7.2
2/15/14,100,33,0.4,6.9
2/16/14,99,25,0.6,7.4
2/17/14,77,29,0.2,7.1
2/18/14,91,28,0.1,7.2
2/19/14,99,20,0.5,7.2
2/20/14,100,22,0.3,7.1
2/21/14,90,25,0.1,7
2/22/14,90,24,0.2,7.2
2/23/14,81,30,0,7.2
2/24/14,80,35,0,7.1
2/25/14,89,36,0,7.3
2/26/14,77,37,0,7.2
2/27/14,89,35,0.4,7.3
2/28/14,91,32,0,7.1
3/1/14,98,30,0.2,7.3
3/2/14,100,31,1.4,7.3
3/3/14,100,33,1.1,7.2
3/4/14,99,33,0,7.3
3/5/14,92,34,0.3,7.2
3/6/14,100,33,0,7.3
3/7/14,86,30,0,7.3
3/8/14,59,33,0,7.3
3/9/14,92,35,1,7.3
3/10/14,100,30,0.7,7.5
3/11/14,98,27,0,7.5
3/12/14,58,32,0,7.5
3/13/14,40,34,0,7.4
3/14/14,72,33,0,7.4
3/15/14,49,32,0.2,7.6
3/16/14,35,42,0.2,7.5
3/17/14,89,25,0.6,7.4
3/18/14,67,22,0,7.4
3/19/14,47,28,0,7.5
3/20/14,59,28,0,7.5
3/21/14,49,23,0,7.6
3/22/14,42,27,0,7.7
3/23/14,41,32,0.1,7.7
3/24/14,36,37,0.1,7.6
3/25/14,45,40,0.1,7.7
3/26/14,84,31,0.1,7.6
3/27/14,97,27,0.5,7.8
3/28/14,97,29,0.3,7.8
3/29/14,100,31,1,7.6
3/30/14,100,27,0.2,7.7
3/31/14,87,28,0.2,7.7
4/1/14,95,26,0.7,7.9
4/2/14,98,27,0.2,7.9
4/3/14,62,30,0,7.8
4/4/14,83,30,0.5,7.9
4/5/14,87,31,0.2,7.9
4/6/14,91,34,0.2,7.8
4/7/14,62,40,0,7.8
4/8/14,48,47,0,7.9
4/9/14,50,44,0,8
4/10/14,44,40,0,7.8
4/11/14,46,44,0,7.8
4/12/14,49,39,0,7.9
4/13/14,46,32,0,7.9
4/14/14,38,35,0,8.3
4/15/14,45,36,0,8.2
4/16/14,42,34,0,8.3
4/17/14,59,42,0,8.6
4/18/14,62,37,0,8.5
4/19/14,32,43,0,8.6
4/20/14,49,40,0,8.9
4/21/14,34,46,0.1,8.8
4/22/14,87,34,0.4,9.1
4/23/14,80,29,0.1,9.2
4/24/14,93,34,0.7,9.1
4/25/14,99,33,0.7,9
4/26/14,91,32,0.2,9
4/27/14,80,28,0.1,8.9
4/28/14,78,28,0.1,8.9
4/29/14,38,37,0.1,8.8
4/30/14,31,45,0.1,8.8
5/1/14,33,51,0,8.8
5/2/14,33,53,0,8.8
5/3/14,35,49,0,8.8
5/4/14,60,44,0,9.2
5/5/14,66,40,0,9.4
5/6/14,64,38,0,9.2
5/7/14,56,38,0,9.3
5/8/14,67,38,0.3,9.4
5/9/14,87,35,0.5,9.5
5/10/14,91,31,0.2,9.5
5/11/14,64,36,0.1,9.4
5/12/14,44,40,0,9.2
5/13/14,44,43,0.1,9.2
5/14/14,46,49,0.1,9.3
5/15/14,34,54,0.1,9.5
5/16/14,44,54,0,10.7
5/17/14,40,51,0,11.9
5/18/14,63,42,0,13.5
5/19/14,64,42,0,12.9
5/20/14,54,45,0,13.4
5/21/14,59,47,0.1,13.5
5/22/14,32,54,0.1,16.5
5/23/14,33,56,0,17.4
5/24/14,60,52,0,17.3
5/25/14,50,52,0,17.5
5/26/14,43,54,0,17.3
5/27/14,39,54,0,17.5
5/28/14,43,48,0,17.6
5/29/14,37,43,0,17.6
5/30/14,31,50,0,17.2
5/31/14,36,51,0,17.5
6/1/14,51,49,0,17.1
6/2/14,42,53,0,17.1
6/3/14,39,53,0,17.4
6/4/14,35,53,0,16.7
6/5/14,32,54,0,16.6
6/6/14,33,53,0,16.3
6/7/14,38,52,0,14.7
6/8/14,43,53,0,12
6/9/14,37,57,0,11.1
6/10/14,36,54,0,10.4
6/11/14,35,53,0,10
6/12/14,26,59,0,9.6
6/13/14,60,44,0,9.4
6/14/14,77,42,0,9.1
6/15/14,60,45,0.2,9
6/16/14,80,40,0.1,8.8
6/17/14,77,36,0,8.7
6/18/14,85,38,0.2,8.6
6/19/14,45,52,0.1,8.7
6/20/14,36,58,0,8.7
6/21/14,39,56,0,8.7
6/22/14,35,57,0,8.6
6/23/14,35,58,0,8.4
6/24/14,38,60,0,8.3
6/25/14,55,56,0.1,8.4
6/26/14,84,49,0,8
6/27/14,85,47,0.1,8
6/28/14,60,50,0,7.9
6/29/14,41,53,0,7.7
6/30/14,32,56,0,7.8
7/1/14,30,62,0,7.9
7/2/14,24,67,0.1,7.8
7/3/14,29,67,0,7.8
7/4/14,29,68,0,7.7
7/5/14,27,66,0,7.5
7/6/14,24,69,0.1,7.3
7/7/14,28,68,0,7.1
7/8/14,30,68,0,7.1
7/9/14,44,64,0,7.1
7/10/14,41,65,0,7
7/11/14,29,69,0,6.8
7/12/14,30,68,0,6.7
7/13/14,31,71,0,6.5
7/14/14,27,73,0,6.3
7/15/14,43,65,0,6.5
7/16/14,44,65,0.1,5.9
7/17/14,36,66,0,5.8
7/18/14,24,66,0,5.9
7/19/14,33,64,0,5.6
7/20/14,45,63,0.2,5.5
7/21/14,87,53,0.2,5.4
7/22/14,53,62,0,5
7/23/14,45,63,0,5
7/24/14,36,54,0,5
7/25/14,27,57,0,4.7
7/26/14,22,62,0.1,4.9
7/27/14,19,69,0,4.9
7/28/14,37,67,0,4.8
7/29/14,49,62,0,4.7
7/30/14,52,61,0,4.3
7/31/14,52,60,0.2,4.3
8/1/14,42,64,0,4
8/2/14,43,65,0,3.9
8/3/14,39,65,0.1,3.8
8/4/14,74,58,0.3,3.7
8/5/14,77,58,0,6.2
8/6/14,92,53,0.3,5.7
8/7/14,74,57,0,6.2
8/8/14,63,59,0.2,6
8/9/14,60,59,0.1,7.4
8/10/14,46,64,0,6.7
8/11/14,38,67,0,6.3
8/12/14,68,58,0.3,5.7
8/13/14,78,56,0.6,6.3
8/14/14,67,56,0,10.9
8/15/14,54,58,0,9.1
8/16/14,47,59,0,8.2
8/17/14,39,62,0,7.8
8/18/14,31,65,0.1,7.4
8/19/14,38,62,0,7.1
8/20/14,63,56,0.4,6.7
8/21/14,67,54,0,7.6
8/22/14,82,47,0.3,7.4
8/23/14,83,46,0,9.2
8/24/14,74,48,0.1,9
8/25/14,84,47,0.2,8.7
8/26/14,71,52,0,9.2
8/27/14,52,57,0,8.9
8/28/14,37,62,0,8.4
8/29/14,40,61,0,7.9
8/30/14,63,53,0.1,7.7
8/31/14,74,46,0,7.3
9/1/14,53,50,0,7.3
9/2/14,38,56,0.1,7
9/3/14,48,47,0,7
9/4/14,43,47,0,6.8
9/5/14,30,53,0,6.9
9/6/14,22,58,0,6.6
9/7/14,21,61,0,6.4
9/8/14,23,60,0,6.5
9/9/14,30,53,0,6.3
9/10/14,49,48,0,6.2
9/11/14,47,44,0,6.1
9/12/14,33,47,0.1,5.9
9/13/14,29,56,0.1,6
9/14/14,25,59,0,5.7
9/15/14,29,61,0,5.9
9/16/14,40,62,0,5.8
9/17/14,32,64,0,5.8
9/18/14,50,57,0,5.7
9/19/14,53,55,0,5.5
9/20/14,43,60,0.1,5.6
9/21/14,59,56,0.1,5.2
9/22/14,87,51,0.1,5.2
9/23/14,57,56,0,5.4
9/24/14,40,62,0,5.1
9/25/14,39,58,0,5.3
9/26/14,59,49,0,5.1
9/27/14,90,49,0.4,5.1
9/28/14,93,44,0.9,6.2
9/29/14,100,39,0.1,13
9/30/14,87,39,0.1,10.8
10/1/14,72,37,0,10.7
10/2/14,56,41,0.1,9.5
10/3/14,44,46,0.1,9.1
10/4/14,47,51,0,8.8
10/5/14,52,53,0,8.5
10/6/14,54,53,0,8.4
10/7/14,39,54,0,8.4
10/8/14,32,55,0,7.9
10/9/14,39,52,0,8
10/10/14,55,47,0,7.8
10/11/14,60,45,0.1,7.7
10/12/14,73,37,0,7.5
10/13/14,47,45,0.2,7.5
10/14/14,38,50,0,7.6
10/15/14,67,40,0,7.5
10/16/14,62,38,0,7.5
10/17/14,45,47,0,7.6
10/18/14,47,48,0,7.3
10/19/14,34,51,0.1,7.4
