Date,Relative Humidity Average (pct),Air Temperature Average (degF),Precipitation Increment - Snow-adj (in),Change In Precipitation Increment - Snow-adj (in),Change In Soil Moisture Percent -8in (pct)
9/17/90,,45,0.1,0.1,
9/18/90,,49,0,-0.1,
9/19/90,,47,0,0,
9/20/90,,46,0,0,
9/21/90,,49,0,0,
9/22/90,,55,0,0,
9/23/90,,55,0,0,
9/24/90,,54,0,0,
9/25/90,,53,0,0,
9/26/90,,48,0,0,
9/27/90,,46,0,0,
9/28/90,,51,0,0,
9/29/90,,51,0,0,
9/30/90,,52,0,0,
10/1/90,,54,0,0,
10/2/90,,34,0.1,0.1,
10/3/90,,32,0.3,0.2,
10/4/90,,46,0,-0.3,
10/5/90,,42,0.2,0.2,
10/6/90,,26,0,-0.2,
10/7/90,,25,0,0,
10/8/90,,29,0,0,
10/9/90,,36,0,0,
10/10/90,,36,0,0,
10/11/90,,30,0,0,
10/12/90,,36,0,0,
10/13/90,,32,0,0,
10/14/90,,31,0.4,0.4,
10/15/90,,35,0,-0.4,
10/16/90,,28,0.3,0.3,
10/17/90,,26,0,-0.3,
10/18/90,,35,0.1,0.1,
10/19/90,,24,0.1,0,
10/20/90,,21,0.1,0,
10/21/90,,30,0.4,0.3,
10/22/90,,29,0,-0.4,
10/23/90,,29,0,0,
10/24/90,,40,0.1,0.1,
10/25/90,,45,0,-0.1,
10/26/90,,40,0,0,
10/27/90,,45,0,0,
10/28/90,,42,0,0,
10/29/90,,38,0,0,
10/30/90,,41,0,0,
10/31/90,,32,0.5,0.5,
11/1/90,,21,0.1,-0.4,
11/2/90,,16,0,-0.1,
11/3/90,,24,0.1,0.1,
11/4/90,,30,0.9,0.8,
11/5/90,,20,0,-0.9,
11/6/90,,15,0,0,
11/7/90,,20,0.2,0.2,
11/8/90,,28,0.1,-0.1,
11/9/90,,32,0,-0.1,
11/10/90,,34,0,0,
11/11/90,,40,0,0,
11/12/90,,41,0,0,
11/13/90,,41,0,0,
11/14/90,,32,0,0,
11/15/90,,22,0,0,
11/16/90,,31,0,0,
11/17/90,,33,0,0,
11/18/90,,30,0,0,
11/19/90,,27,0.4,0.4,
11/20/90,,17,0.2,-0.2,
11/21/90,,19,0.5,0.3,
11/22/90,,24,0,-0.5,
11/23/90,,28,0.1,0.1,
11/24/90,,35,0,-0.1,
11/25/90,,29,0.1,0.1,
11/26/90,,14,0,-0.1,
11/27/90,,13,0.1,0.1,
11/28/90,,15,0.1,0,
11/29/90,,25,0.2,0.1,
11/30/90,,17,0,-0.2,
12/1/90,,14,0.6,0.6,
12/2/90,,12,0.1,-0.5,
12/3/90,,17,0.1,0,
12/4/90,,26,0,-0.1,
12/5/90,,17,0,0,
12/6/90,,21,0,0,
12/7/90,,26,0,0,
12/8/90,,31,0.1,0.1,
12/9/90,,35,0,-0.1,
12/10/90,,34,0.4,0.4,
12/11/90,,21,0.2,-0.2,
12/12/90,,11,0.1,-0.1,
12/13/90,,14,0.2,0.1,
12/14/90,,8,0,-0.2,
12/15/90,,11,0.1,0.1,
12/16/90,,11,0,-0.1,
12/17/90,,17,0.7,0.7,
12/18/90,,14,0.5,-0.2,
12/19/90,,5,0.1,-0.4,
12/20/90,,-11,0.1,0,
12/21/90,,-20,0,-0.1,
12/22/90,,-15,0.1,0.1,
12/23/90,,-2,0.1,0,
12/24/90,,5,0.1,0,
12/25/90,,,0.2,0.1,
12/26/90,,11,0.1,-0.1,
12/27/90,,16,0.4,0.3,
12/28/90,,8,0.1,-0.3,
12/29/90,,-10,0,-0.1,
12/30/90,,5,0.1,0.1,
12/31/90,,19,0.1,0,
1/1/91,,22,0,-0.1,
1/2/91,,18,0,0,
1/3/91,,18,0,0,
1/4/91,,17,0,0,
1/5/91,,16,0,0,
1/6/91,,22,0.1,0.1,
1/7/91,,20,0.4,0.3,
1/8/91,,19,0.1,-0.3,
1/9/91,,18,0.1,0,
1/10/91,,22,0.2,0.1,
1/11/91,,26,0.3,0.1,
1/12/91,,29,1,0.7,
1/13/91,,27,0.4,-0.6,
1/14/91,,25,0.6,0.2,
1/15/91,,22,0.3,-0.3,
1/16/91,,20,0.1,-0.2,
1/17/91,,28,0,-0.1,
1/18/91,,25,0,0,
1/19/91,,16,0,0,
1/20/91,,11,0,0,
1/21/91,,13,0,0,
1/22/91,,21,0,0,
1/23/91,,19,0,0,
1/24/91,,14,0,0,
1/25/91,,9,0,0,
1/26/91,,15,0,0,
1/27/91,,15,0,0,
1/28/91,,9,0,0,
1/29/91,,9,0,0,
1/30/91,,21,0,0,
1/31/91,,28,0,0,
2/1/91,,32,0,0,
2/2/91,,31,0,0,
2/3/91,,29,0.1,0.1,
2/4/91,,31,0,-0.1,
2/5/91,,30,0,0,
2/6/91,,30,0,0,
2/7/91,,32,0,0,
2/8/91,,29,0,0,
2/9/91,,29,0,0,
2/10/91,,30,0,0,
2/11/91,,33,0,0,
2/12/91,,27,0,0,
2/13/91,,28,0.1,0.1,
2/14/91,,33,0.1,0,
2/15/91,,35,0.3,0.2,
2/16/91,,28,0.2,-0.1,
2/17/91,,20,0,-0.2,
2/18/91,,18,0.1,0.1,
2/19/91,,28,0,-0.1,
2/20/91,,31,0,0,
2/21/91,,33,0,0,
2/22/91,,35,0,0,
2/23/91,,26,0,0,
2/24/91,,23,0,0,
2/25/91,,28,0,0,
2/26/91,,27,0,0,
2/27/91,,27,0,0,
2/28/91,,29,0,0,
3/1/91,,28,0.9,0.9,
3/2/91,,26,0.9,0,
3/3/91,,27,1.5,0.6,
3/4/91,,29,2,0.5,
3/5/91,,14,0.2,-1.8,
3/6/91,,13,0,-0.2,
3/7/91,,15,0.1,0.1,
3/8/91,,21,0.4,0.3,
3/9/91,,26,0.1,-0.3,
3/10/91,,24,0.3,0.2,
3/11/91,,18,0.1,-0.2,
3/12/91,,20,0.9,0.8,
3/13/91,,25,0.2,-0.7,
3/14/91,,20,0.2,0,
3/15/91,,19,0.1,-0.1,
3/16/91,,21,0,-0.1,
3/17/91,,25,0,0,
3/18/91,,31,0,0,
3/19/91,,31,0.2,0.2,
3/20/91,,22,0,-0.2,
3/21/91,,24,0,0,
3/22/91,,23,0.1,0.1,
3/23/91,,23,0.3,0.2,
3/24/91,,24,0.5,0.2,
3/25/91,,24,0.4,-0.1,
3/26/91,,18,0.1,-0.3,
3/27/91,,20,0,-0.1,
3/28/91,,24,0,0,
3/29/91,,23,0,0,
3/30/91,,32,0.1,0.1,
3/31/91,,39,0.2,0.1,
4/1/91,,40,0.1,-0.1,
4/2/91,,33,0,-0.1,
4/3/91,,34,0,0,
4/4/91,,41,0,0,
4/5/91,,40,0.1,0.1,
4/6/91,,,0.5,0.4,
4/7/91,,20,0,-0.5,
4/8/91,,20,0.2,0.2,
4/9/91,,26,0.8,0.6,
4/10/91,,15,0,-0.8,
4/11/91,,20,0.1,0.1,
4/12/91,,26,0,-0.1,
4/13/91,,28,0,0,
4/14/91,,32,0,0,
4/15/91,,29,0.3,0.3,
4/16/91,,28,0.5,0.2,
4/17/91,,26,0.1,-0.4,
4/18/91,,25,0.2,0.1,
4/19/91,,31,0.1,-0.1,
4/20/91,,36,0,-0.1,
4/21/91,,36,0,0,
4/22/91,,37,0,0,
4/23/91,,38,0.8,0.8,
4/24/91,,31,0,-0.8,
4/25/91,,24,0.2,0.2,
4/26/91,,20,0,-0.2,
4/27/91,,22,0.1,0.1,
4/28/91,,28,0,-0.1,
4/29/91,,28,0,0,
4/30/91,,31,0,0,
5/1/91,,36,0.3,0.3,
5/2/91,,31,0.3,0,
5/3/91,,,0,-0.3,
5/4/91,,31,0,0,
5/5/91,,38,0.1,0.1,
5/6/91,,37,0,-0.1,
5/7/91,,38,0.1,0.1,
5/8/91,,35,0.6,0.5,
5/9/91,,27,0,-0.6,
5/10/91,,29,0.4,0.4,
5/11/91,,32,0.4,0,
5/12/91,,33,0.2,-0.2,
5/13/91,,35,0.3,0.1,
5/14/91,,36,0,-0.3,
5/15/91,,40,0,0,
5/16/91,,44,0.4,0.4,
5/17/91,,37,0.3,-0.1,
5/18/91,,30,0.5,0.2,
5/19/91,,33,0.1,-0.4,
5/20/91,,38,0,-0.1,
5/21/91,,45,0,0,
5/22/91,,48,0,0,
5/23/91,,47,0,0,
5/24/91,,47,0,0,
5/25/91,,40,0,0,
5/26/91,,34,0,0,
5/27/91,,32,0,0,
5/28/91,,37,0,0,
5/29/91,,36,0.4,0.4,
5/30/91,,33,0.1,-0.3,
5/31/91,,43,0,-0.1,
6/1/91,,48,0,0,
6/2/91,,51,0,0,
6/3/91,,48,0,0,
6/4/91,,42,0,0,
6/5/91,,31,0,0,
6/6/91,,39,0,0,
6/7/91,,40,0,0,
6/8/91,,44,0,0,
6/9/91,,50,0,0,
6/10/91,,54,0,0,
6/11/91,,53,0,0,
6/12/91,,47,0,0,
6/13/91,,42,0,0,
6/14/91,,35,0,0,
6/15/91,,45,0,0,
6/16/91,,47,0,0,
6/17/91,,44,0,0,
6/18/91,,51,0,0,
6/19/91,,50,0.1,0.1,
6/20/91,,43,0,-0.1,
6/21/91,,47,0,0,
6/22/91,,48,0,0,
6/23/91,,51,0,0,
6/24/91,,41,0.4,0.4,
6/25/91,,42,0,-0.4,
6/26/91,,38,0.5,0.5,
6/27/91,,42,0.1,-0.4,
6/28/91,,46,0,-0.1,
6/29/91,,42,0.3,0.3,
6/30/91,,44,0,-0.3,
7/1/91,,53,0,0,
7/2/91,,59,0,0,
7/3/91,,64,0,0,
7/4/91,,65,0,0,
7/5/91,,64,0,0,
7/6/91,,61,0,0,
7/7/91,,60,0,0,
7/8/91,,61,0,0,
7/9/91,,60,0,0,
7/10/91,,55,0,0,
7/11/91,,57,0,0,
7/12/91,,64,0,0,
7/13/91,,69,0,0,
7/14/91,,63,0,0,
7/15/91,,60,0,0,
7/16/91,,62,0,0,
7/17/91,,57,0,0,
7/18/91,,55,0,0,
7/19/91,,57,0,0,
7/20/91,,58,0.3,0.3,
7/21/91,,59,0,-0.3,
7/22/91,,60,0,0,
7/23/91,,56,0.4,0.4,
7/24/91,,56,0,-0.4,
7/25/91,,56,0,0,
7/26/91,,57,0,0,
7/27/91,,58,0,0,
7/28/91,,64,0,0,
7/29/91,,66,0,0,
7/30/91,,64,0,0,
7/31/91,,64,0,0,
8/1/91,,58,0,0,
8/2/91,,57,0,0,
8/3/91,,63,0,0,
8/4/91,,59,0,0,
8/5/91,,59,0,0,
8/6/91,,61,0,0,
8/7/91,,63,0,0,
8/8/91,,65,0,0,
8/9/91,,69,0,0,
8/10/91,,61,0,0,
8/11/91,,59,0,0,
8/12/91,,60,0,0,
8/13/91,,61,0,0,
8/14/91,,61,0,0,
8/15/91,,55,0.1,0.1,
8/16/91,,57,0,-0.1,
8/17/91,,58,0,0,
8/18/91,,62,0,0,
8/19/91,,62,0,0,
8/20/91,,63,0,0,
8/21/91,,65,0,0,
8/22/91,,66,0,0,
8/23/91,,63,0,0,
8/24/91,,61,0,0,
8/25/91,,60,0,0,
8/26/91,,62,0,0,
8/27/91,,56,0.3,0.3,
8/28/91,,49,0,-0.3,
8/29/91,,56,0,0,
8/30/91,,64,0,0,
8/31/91,,62,0,0,
9/1/91,,59,0,0,
9/2/91,,56,0,0,
9/3/91,,57,0,0,
9/4/91,,60,0,0,
9/5/91,,61,0,0,
9/6/91,,61,0,0,
9/7/91,,58,0.1,0.1,
9/8/91,,49,0,-0.1,
9/9/91,,42,0.5,0.5,
9/10/91,,41,0.4,-0.1,
9/11/91,,40,0,-0.4,
9/12/91,,45,0,0,
9/13/91,,48,0,0,
9/14/91,,39,0,0,
9/15/91,,41,0,0,
9/16/91,,48,0,0,
9/17/91,,51,0,0,
9/18/91,,50,0,0,
9/19/91,,52,0,0,
9/20/91,,55,0,0,
9/21/91,,41,0,0,
9/22/91,,40,0,0,
9/23/91,,47,0,0,
9/24/91,,52,0,0,
9/25/91,,56,0,0,
9/26/91,,57,0,0,
9/27/91,,,0,0,
9/28/91,,45,0.1,0.1,
9/29/91,,47,0,-0.1,
9/30/91,,49,0,0,
10/1/91,,53,0,0,
10/2/91,,,0,0,
10/3/91,,42,0,0,
10/4/91,,36,0,0,
10/5/91,,43,0,0,
10/6/91,,,0,0,
10/7/91,,50,0,0,
10/8/91,,47,0,0,
10/9/91,,50,0,0,
10/10/91,,54,0,0,
10/11/91,,54,0,0,
10/12/91,,52,0,0,
10/13/91,,46,0,0,
10/14/91,,51,0,0,
10/15/91,,52,0,0,
10/16/91,,48,0.2,0.2,
10/17/91,,37,0,-0.2,
10/18/91,,37,0,0,
10/19/91,,39,0,0,
10/20/91,,39,0,0,
10/21/91,,42,0,0,
10/22/91,,32,0.2,0.2,
10/23/91,,22,0,-0.2,
10/24/91,,22,0.2,0.2,
10/25/91,,25,1.3,1.1,
10/26/91,,28,1.3,0,
10/27/91,,20,0.3,-1,
10/28/91,,13,0.1,-0.2,
10/29/91,,15,0.1,0,
10/30/91,,11,0,-0.1,
10/31/91,,22,0.3,0.3,
11/1/91,,22,0.1,-0.2,
11/2/91,,11,0,-0.1,
11/3/91,,20,0.1,0.1,
11/4/91,,31,0.3,0.2,
11/5/91,,33,0.8,0.5,
11/6/91,,31,0,-0.8,
11/7/91,,32,0,0,
11/8/91,,38,0.5,0.5,
11/9/91,,33,0,-0.5,
11/10/91,,28,0,0,
11/11/91,,32,0.1,0.1,
11/12/91,,34,0.3,0.2,
11/13/91,,29,0,-0.3,
11/14/91,,21,0,0,
11/15/91,,21,0,0,
11/16/91,,24,0.1,0.1,
11/17/91,,26,0.9,0.8,
11/18/91,,22,0.2,-0.7,
11/19/91,,20,0.2,0,
11/20/91,,25,0.7,0.5,
11/21/91,,18,0,-0.7,
11/22/91,,9,0,0,
11/23/91,,18,0.1,0.1,
11/24/91,,26,0.2,0.1,
11/25/91,,30,1.1,0.9,
11/26/91,,25,0.9,-0.2,
11/27/91,,21,0,-0.9,
11/28/91,,14,0.2,0.2,
11/29/91,,12,0,-0.2,
11/30/91,,4,0,0,
12/1/91,,14,0.3,0.3,
12/2/91,,19,0,-0.3,
12/3/91,,18,0.1,0.1,
12/4/91,,24,0.1,0,
12/5/91,,29,0.3,0.2,
12/6/91,,30,0.6,0.3,
12/7/91,,22,0.1,-0.5,
12/8/91,,18,0,-0.1,
12/9/91,,20,0.1,0.1,
12/10/91,,17,0,-0.1,
12/11/91,,18,0,0,
12/12/91,,22,0.6,0.6,
12/13/91,,13,0,-0.6,
12/14/91,,19,0.1,0.1,
12/15/91,,25,0.1,0,
12/16/91,,28,0,-0.1,
12/17/91,,30,0,0,
12/18/91,,24,0.5,0.5,
12/19/91,,17,0,-0.5,
12/20/91,,14,0,0,
12/21/91,,24,0,0,
12/22/91,,29,0,0,
12/23/91,,28,0,0,
12/24/91,,25,0,0,
12/25/91,,26,0,0,
12/26/91,,31,0,0,
12/27/91,,31,0,0,
12/28/91,,25,0.1,0.1,
12/29/91,,21,0.1,0,
12/30/91,,22,0.3,0.2,
12/31/91,,16,0,-0.3,
1/1/92,,20,0.1,0.1,
1/2/92,,23,0,-0.1,
1/3/92,,25,0,0,
1/4/92,,22,0.1,0.1,
1/5/92,,25,0.3,0.2,
1/6/92,,,0.2,-0.1,
1/7/92,,19,0,-0.2,
1/8/92,,17,0.1,0.1,
1/9/92,,25,0,-0.1,
1/10/92,,27,0,0,
1/11/92,,17,0,0,
1/12/92,,13,0,0,
1/13/92,,17,0.1,0.1,
1/14/92,,20,0,-0.1,
1/15/92,,21,0,0,
1/16/92,,25,0.1,0.1,
1/17/92,,18,0,-0.1,
1/18/92,,20,0,0,
1/19/92,,26,0,0,
1/20/92,,29,0,0,
1/21/92,,19,0,0,
1/22/92,,20,0.1,0.1,
1/23/92,,27,0,-0.1,
1/24/92,,31,0,0,
1/25/92,,29,0,0,
1/26/92,,24,0,0,
1/27/92,,28,0.1,0.1,
1/28/92,,27,0.3,0.2,
1/29/92,,27,0.1,-0.2,
1/30/92,,32,0,-0.1,
1/31/92,,35,0,0,
2/1/92,,31,0,0,
2/2/92,,24,0,0,
2/3/92,,25,0,0,
2/4/92,,28,0,0,
2/5/92,,26,0,0,
2/6/92,,28,0,0,
2/7/92,,29,0.1,0.1,
2/8/92,,26,0,-0.1,
2/9/92,,26,0,0,
2/10/92,,28,0.5,0.5,
2/11/92,,28,0.2,-0.3,
2/12/92,,27,0.1,-0.1,
2/13/92,,26,0.6,0.5,
2/14/92,,25,0.1,-0.5,
2/15/92,,25,0.2,0.1,
2/16/92,,19,0,-0.2,
2/17/92,,19,0.2,0.2,
2/18/92,,22,0.2,0,
2/19/92,,28,1.1,0.9,
2/20/92,,29,0.8,-0.3,
2/21/92,,27,0.4,-0.4,
2/22/92,,27,0.7,0.3,
2/23/92,,22,0,-0.7,
2/24/92,,29,0.2,0.2,
2/25/92,,30,0,-0.2,
2/26/92,,32,0,0,
2/27/92,,36,0,0,
2/28/92,,,0,0,
2/29/92,,38,0,0,
3/1/92,,36,0,0,
3/2/92,,32,0.1,0.1,
3/3/92,,36,0,-0.1,
3/4/92,,32,0,0,
3/5/92,,32,0,0,
3/6/92,,31,0.1,0.1,
3/7/92,,26,0,-0.1,
3/8/92,,31,0,0,
3/9/92,,29,0,0,
3/10/92,,33,0,0,
3/11/92,,36,0,0,
3/12/92,,38,0,0,
3/13/92,,39,0,0,
3/14/92,,41,0,0,
3/15/92,,36,0,0,
3/16/92,,29,0.2,0.2,
3/17/92,,26,0.2,0,
3/18/92,,26,0,-0.2,
3/19/92,,27,0,0,
3/20/92,,31,0,0,
3/21/92,,32,0,0,
3/22/92,,30,0,0,
3/23/92,,31,0,0,
3/24/92,,32,0,0,
3/25/92,,33,0,0,
3/26/92,,35,0.2,0.2,
3/27/92,,32,0.2,0,
3/28/92,,32,0,-0.2,
3/29/92,,36,0.1,0.1,
3/30/92,,38,0,-0.1,
3/31/92,,41,0,0,
4/1/92,,41,0,0,
4/2/92,,43,0,0,
4/3/92,,44,0.1,0.1,
4/4/92,,35,0,-0.1,
4/5/92,,25,0,0,
4/6/92,,22,0,0,
4/7/92,,28,0,0,
4/8/92,,31,0.2,0.2,
4/9/92,,32,1.4,1.2,
4/10/92,,32,0.3,-1.1,
4/11/92,,38,0,-0.3,
4/12/92,,39,0,0,
4/13/92,,36,0.1,0.1,
4/14/92,,40,0,-0.1,
4/15/92,,41,0,0,
4/16/92,,40,0.2,0.2,
4/17/92,,30,1.1,0.9,
4/18/92,,28,0,-1.1,
4/19/92,,33,0.1,0.1,
4/20/92,,40,0,-0.1,
4/21/92,,35,0.2,0.2,
4/22/92,,27,0,-0.2,
4/23/92,,26,0,0,
4/24/92,,37,0,0,
4/25/92,,46,0,0,
4/26/92,,50,0,0,
4/27/92,,46,0,0,
4/28/92,,47,0,0,
4/29/92,,52,0,0,
4/30/92,,39,0,0,
5/1/92,,38,0,0,
5/2/92,,43,0,0,
5/3/92,,47,0,0,
5/4/92,,50,0,0,
5/5/92,,51,0,0,
5/6/92,,53,0,0,
5/7/92,,,0,0,
5/8/92,,46,0,0,
5/9/92,,35,0,0,
5/10/92,,39,0,0,
5/11/92,,38,0,0,
5/12/92,,40,0,0,
5/13/92,,47,0,0,
5/14/92,,49,0,0,
5/15/92,,46,0,0,
5/16/92,,47,0,0,
5/17/92,,54,0,0,
5/18/92,,52,0,0,
5/19/92,,53,0,0,
5/20/92,,42,0.1,0.1,
5/21/92,,42,0,-0.1,
5/22/92,,48,0,0,
5/23/92,,54,0,0,
5/24/92,,58,0,0,
5/25/92,,58,0,0,
5/26/92,,47,0.3,0.3,
5/27/92,,46,0,-0.3,
5/28/92,,48,0,0,
5/29/92,,49,0,0,
5/30/92,,49,0,0,
5/31/92,,53,0,0,
6/1/92,,56,0,0,
6/2/92,,57,0,0,
6/3/92,,51,0,0,
6/4/92,,51,0,0,
6/5/92,,46,0,0,
6/6/92,,49,0,0,
6/7/92,,52,0,0,
6/8/92,,56,0,0,
6/9/92,,59,0,0,
6/10/92,,59,0,0,
6/11/92,,61,0,0,
6/12/92,,49,0.5,0.5,
6/13/92,,32,0.2,-0.3,
6/14/92,,37,0,-0.2,
6/15/92,,36,0.2,0.2,
6/16/92,,,0.1,-0.1,
6/17/92,,46,0.1,0,
6/18/92,,48,0,-0.1,
6/19/92,,51,0,0,
6/20/92,,54,0,0,
6/21/92,,61,0,0,
6/22/92,,64,0,0,
6/23/92,,65,0,0,
6/24/92,,60,0.1,0.1,
6/25/92,,52,0.2,0.1,
6/26/92,,52,0,-0.2,
6/27/92,,57,0,0,
6/28/92,,60,0,0,
6/29/92,,43,0.3,0.3,
6/30/92,,37,0.9,0.6,
7/1/92,,42,0,-0.9,
7/2/92,,46,0,0,
7/3/92,,52,0,0,
7/4/92,,54,0,0,
7/5/92,,54,0,0,
7/6/92,,51,0,0,
7/7/92,,47,0,0,
7/8/92,,50,0,0,
7/9/92,,50,0,0,
7/10/92,,53,0,0,
7/11/92,,51,0,0,
7/12/92,,50,0,0,
7/13/92,,55,0,0,
7/14/92,,57,0,0,
7/15/92,,56,0,0,
7/16/92,,59,0,0,
7/17/92,,62,0,0,
7/18/92,,61,0,0,
7/19/92,,61,0,0,
7/20/92,,52,0.2,0.2,
7/21/92,,51,0,-0.2,
7/22/92,,55,0,0,
7/23/92,,47,0,0,
7/24/92,,51,0,0,
7/25/92,,55,0,0,
7/26/92,,59,0,0,
7/27/92,,64,0,0,
7/28/92,,65,0,0,
7/29/92,,61,0,0,
7/30/92,,63,0,0,
7/31/92,,67,0,0,
8/1/92,,71,0,0,
8/2/92,,69,0,0,
8/3/92,,67,0,0,
8/4/92,,65,0,0,
8/5/92,,62,0,0,
8/6/92,,60,0,0,
8/7/92,,61,0,0,
8/8/92,,59,0,0,
8/9/92,,59,0,0,
8/10/92,,65,0,0,
8/11/92,,67,0,0,
8/12/92,,70,0,0,
8/13/92,,70,0,0,
8/14/92,,68,0,0,
8/15/92,,61,0,0,
8/16/92,,60,0,0,
8/17/92,,62,0,0,
8/18/92,,63,0,0,
8/19/92,,68,0,0,
8/20/92,,62,0,0,
8/21/92,,59,0,0,
8/22/92,,44,0,0,
8/23/92,,35,0,0,
8/24/92,,38,0,0,
8/25/92,,41,0,0,
8/26/92,,47,0,0,
8/27/92,,56,0,0,
8/28/92,,56,0,0,
8/29/92,,54,0,0,
8/30/92,,56,0,0,
8/31/92,,54,0,0,
9/1/92,,52,0,0,
9/2/92,,54,0,0,
9/3/92,,52,0,0,
9/4/92,,42,0,0,
9/5/92,,36,0.1,0.1,
9/6/92,,35,0,-0.1,
9/7/92,,38,0.1,0.1,
9/8/92,,46,0,-0.1,
9/9/92,,47,0,0,
9/10/92,,54,0,0,
9/11/92,,53,0,0,
9/12/92,,40,0,0,
9/13/92,,33,0,0,
9/14/92,,43,0,0,
9/15/92,,48,0,0,
9/16/92,,50,0,0,
9/17/92,,50,0,0,
9/18/92,,49,0,0,
9/19/92,,50,0,0,
9/20/92,,49,0.1,0.1,
9/21/92,,52,0,-0.1,
9/22/92,,58,0,0,
9/23/92,,54,0,0,
9/24/92,,38,0.5,0.5,
9/25/92,,32,0.2,-0.3,
9/26/92,,39,0,-0.2,
9/27/92,,45,0,0,
9/28/92,,51,0,0,
9/29/92,,58,0,0,
9/30/92,,60,0,0,
10/1/92,,59,0,0,
10/2/92,,53,0.2,0.2,
10/3/92,,36,0.6,0.4,
10/4/92,,39,0,-0.6,
10/5/92,,39,0,0,
10/6/92,,36,0,0,
10/7/92,,34,0,0,
10/8/92,,39,0,0,
10/9/92,,39,0,0,
10/10/92,,44,0,0,
10/11/92,,48,0,0,
10/12/92,,51,0,0,
10/13/92,,42,0,0,
10/14/92,,31,0,0,
10/15/92,,30,0,0,
10/16/92,,37,0,0,
10/17/92,,39,0,0,
10/18/92,,43,0,0,
10/19/92,,43,0,0,
10/20/92,,48,0,0,
10/21/92,,42,0,0,
10/22/92,,36,0,0,
10/23/92,,43,0,0,
10/24/92,,45,0,0,
10/25/92,,46,0,0,
10/26/92,,43,0,0,
10/27/92,,40,0,0,
10/28/92,,38,0.4,0.4,
10/29/92,,31,1.2,0.8,
10/30/92,,28,1,-0.2,
10/31/92,,27,0.6,-0.4,
11/1/92,,31,0.5,-0.1,
11/2/92,,24,0,-0.5,
11/3/92,,19,0,0,
11/4/92,,22,0.2,0.2,
11/5/92,,24,0,-0.2,
11/6/92,,27,0.1,0.1,
11/7/92,,28,0.5,0.4,
11/8/92,,22,0.5,0,
11/9/92,,17,0.1,-0.4,
11/10/92,,12,0,-0.1,
11/11/92,,19,0.2,0.2,
11/12/92,,28,0.1,-0.1,
11/13/92,,30,0.1,0,
11/14/92,,32,0,-0.1,
11/15/92,,35,0,0,
11/16/92,,33,0,0,
11/17/92,,29,0,0,
11/18/92,,25,0,0,
11/19/92,,20,0.1,0.1,
11/20/92,,15,0,-0.1,
11/21/92,,17,0.7,0.7,
11/22/92,,19,0.4,-0.3,
11/23/92,,15,0,-0.4,
11/24/92,,6,0,0,
11/25/92,,9,0,0,
11/26/92,,17,0.1,0.1,
11/27/92,,23,0.2,0.1,
11/28/92,,20,0,-0.2,
11/29/92,,15,0,0,
11/30/92,,20,0.3,0.3,
12/1/92,,19,0.3,0,
12/2/92,,24,0.3,0,
12/3/92,,10,0,-0.3,
12/4/92,,8,0,0,
12/5/92,,11,0,0,
12/6/92,,12,0,0,
12/7/92,,19,0.6,0.6,
12/8/92,,19,1.1,0.5,
12/9/92,,18,0.3,-0.8,
12/10/92,,25,0.3,0,
12/11/92,,18,0,-0.3,
12/12/92,,15,0,0,
12/13/92,,12,0.1,0.1,
12/14/92,,21,0.1,0,
12/15/92,,11,0,-0.1,
12/16/92,,4,0.2,0.2,
12/17/92,,9,0.2,0,
12/18/92,,7,0,-0.2,
12/19/92,,7,0,0,
12/20/92,,14,0.8,0.8,
12/21/92,,19,0.6,-0.2,
12/22/92,,18,0.1,-0.5,
12/23/92,,21,0,-0.1,
12/24/92,,17,0,0,
12/25/92,,16,0,0,
12/26/92,,22,1,1,
12/27/92,,21,0,-1,
12/28/92,,22,0.4,0.4,
12/29/92,,20,0.6,0.2,
12/30/92,,12,0.3,-0.3,
12/31/92,,13,1.2,0.9,
1/1/93,,19,1.4,0.2,
1/2/93,,6,0,-1.4,
1/3/93,,4,0,0,
1/4/93,,7,0.2,0.2,
1/5/93,,9,0,-0.2,
1/6/93,,9,0.1,0.1,
1/7/93,,14,0.2,0.1,
1/8/93,,18,0.3,0.1,
1/9/93,,13,0.3,0,
1/10/93,,11,0,-0.3,
1/11/93,,8,0,0,
1/12/93,,6,0,0,
1/13/93,,14,0.2,0.2,
1/14/93,,25,0.3,0.1,
1/15/93,,18,0,-0.3,
1/16/93,,22,0.1,0.1,
1/17/93,,17,0,-0.1,
1/18/93,,22,0.1,0.1,
1/19/93,,20,0.3,0.2,
1/20/93,,24,2,1.7,
1/21/93,,23,1.3,-0.7,
1/22/93,,18,0.7,-0.6,
1/23/93,,8,0.1,-0.6,
1/24/93,,19,0.1,0,
1/25/93,,26,0,-0.1,
1/26/93,,25,0,0,
1/27/93,,24,0,0,
1/28/93,,22,0,0,
1/29/93,,18,0,0,
1/30/93,,24,0,0,
1/31/93,,26,0,0,
2/1/93,,26,0,0,
2/2/93,,24,0,0,
2/3/93,,26,0,0,
2/4/93,,28,0,0,
2/5/93,,29,0,0,
2/6/93,,27,0,0,
2/7/93,,28,0,0,
2/8/93,,29,0.1,0.1,
2/9/93,,29,0.4,0.3,
2/10/93,,28,0,-0.4,
2/11/93,,22,0.1,0.1,
2/12/93,,19,0,-0.1,
2/13/93,,17,0,0,
2/14/93,,17,0,0,
2/15/93,,11,0,0,
2/16/93,,2,0,0,
2/17/93,,11,0.4,0.4,
2/18/93,,24,1,0.6,
