Date,Air Temperature Observed (degF) Start of Day Values,Precipitation Increment - Snow-adj (in),Change In Soil Temperature Observed -8in (degF)
9/12/17,49,0.3,1
9/13/17,41,0.1,-2
9/14/17,42,1.2,0
9/15/17,37,0.5,-4
9/16/17,33,0,-3
9/17/17,38,0,2
9/18/17,35,0,1
9/19/17,40,0,0
9/20/17,40,0,0
9/21/17,36,0.1,1
9/22/17,33,0,-1
9/23/17,27,0.2,-2
9/24/17,25,0.2,-3
9/25/17,21,0,-1
9/26/17,28,0,0
9/27/17,34,0.1,-1
9/28/17,35,0.1,2
9/29/17,32,0,1
9/30/17,35,0,0
10/1/17,39,0,1
10/2/17,30,0.2,0
10/3/17,23,0,-3
10/4/17,37,0,-1
10/5/17,32,0,1
10/6/17,30,0,-1
10/7/17,34,0,-1
10/8/17,39,0,0
10/9/17,21,0,1
10/10/17,29,0,-2
10/11/17,33,0,0
10/12/17,34,0,0
10/13/17,30,0,0
10/14/17,35,0,-1
10/15/17,32,0,0
10/16/17,36,0,0
10/17/17,36,0,0
10/18/17,37,0,0
10/19/17,38,0,0
10/20/17,37,0,1
10/21/17,21,0,0
10/22/17,31,0,-1
10/23/17,39,0,0
10/24/17,43,0,0
10/25/17,39,0,0
10/26/17,36,0,0
10/27/17,32,0,0
10/28/17,40,0,0
10/29/17,32,0,-1
10/30/17,34,0,0
10/31/17,34,0,0
11/1/17,32,0,0
11/2/17,34,0,0
11/3/17,33,0,0
11/4/17,32,0,0
11/5/17,31,0,0
11/6/17,29,0,0
11/7/17,26,0,0
11/8/17,23,0,0
11/9/17,32,0,0
11/10/17,29,0,0
11/11/17,29,0,0
11/12/17,27,0,0
11/13/17,33,0,0
11/14/17,34,0,0
11/15/17,27,0,-1
11/16/17,29,0,0
11/17/17,34,0.5,0
11/18/17,9,0,0
11/19/17,21,0,0
11/20/17,28,0,0
11/21/17,31,0,0
11/22/17,33,0,0
11/23/17,34,0,0
11/24/17,36,0,0
11/25/17,37,0,0
11/26/17,35,0,0
11/27/17,41,0,0
11/28/17,21,0,0
11/29/17,28,0,-1
11/30/17,24,0,-1
12/1/17,31,0,0
12/2/17,28,0,-1
12/3/17,33,0,0
12/4/17,9,0,0
12/5/17,10,0,-3
12/6/17,26,0,-1
12/7/17,19,0,-1
12/8/17,31,0,1
12/9/17,28,0,1
12/10/17,31,0,-1
12/11/17,28,0,-1
12/12/17,32,0,1
12/13/17,29,0,0
12/14/17,26,0,0
12/15/17,26,0,-1
12/16/17,31,0,0
12/17/17,16,0,1
12/18/17,17,0,-2
12/19/17,24,0,1
12/20/17,26,0.2,0
12/21/17,9,0,1
12/22/17,15,0.2,1
12/23/17,23,0,0
12/24/17,23,0,1
12/25/17,28,0,0
12/26/17,24,0,0
12/27/17,27,0,0
12/28/17,30,0,0
12/29/17,34,0,0
12/30/17,32,0,0
12/31/17,30,0,0
1/1/18,24,0,0
1/2/18,27,0,-1
1/3/18,28,0,0
1/4/18,26,0,0
1/5/18,29,0,0
1/6/18,25,0.6,1
1/7/18,21,0,1
1/8/18,23,0.2,0
1/9/18,31,0.6,0
1/10/18,29,0.7,1
1/11/18,20,0,0
1/12/18,22,0,0
1/13/18,15,0,0
1/14/18,32,0,0
1/15/18,23,0,0
1/16/18,22,0,0
1/17/18,24,0,0
1/18/18,24,0,0
1/19/18,31,0,0
1/20/18,27,0.7,1
1/21/18,8,0,0
1/22/18,4,0,0
1/23/18,8,0,0
1/24/18,16,0,0
1/25/18,29,0.2,-1
1/26/18,8,0,0
1/27/18,6,0,0
1/28/18,25,0,0
1/29/18,28,0,0
1/30/18,28,0,0
1/31/18,29,0,0
2/1/18,28,0,0
2/2/18,28,0,1
2/3/18,26,0,0
2/4/18,28,0,0
2/5/18,28,0.2,0
2/6/18,25,0,0
2/7/18,17,0,0
2/8/18,24,0,0
2/9/18,27,0,0
2/10/18,29,0.1,0
2/11/18,16,0,0
2/12/18,20,0.2,0
2/13/18,17,0.1,-1
2/14/18,24,0.4,1
2/15/18,22,0.4,0
2/16/18,5,0,0
2/17/18,16,0,0
2/18/18,24,0.1,0
2/19/18,24,0.5,0
2/20/18,-9,0,0
2/21/18,-9,0,0
2/22/18,3,0.2,0
2/23/18,9,0.2,0
2/24/18,-7,0.3,0
2/25/18,8,0.1,0
2/26/18,10,0,0
2/27/18,10,0,0
2/28/18,9,0,0
3/1/18,17,0,0
3/2/18,20,0,0
3/3/18,20,0.1,0
3/4/18,22,0.7,0
3/5/18,-1,0,0
3/6/18,1,0,0
3/7/18,15,0,0
3/8/18,28,0,0
3/9/18,23,0,0
3/10/18,25,0,0
3/11/18,29,0.3,0
3/12/18,25,0,0
3/13/18,27,0,0
3/14/18,32,0.9,0
3/15/18,22,0.6,0
3/16/18,15,0.1,1
3/17/18,21,0.3,0
3/18/18,17,0.2,0
3/19/18,8,0,0
3/20/18,9,0,0
3/21/18,19,0,0
3/22/18,29,0.3,0
3/23/18,31,0.2,0
3/24/18,22,0,0
3/25/18,21,0,0
3/26/18,14,0.1,0
3/27/18,13,0,0
3/28/18,24,0,0
3/29/18,27,0,0
3/30/18,24,0,0
3/31/18,29,0,0
4/1/18,36,0,0
4/2/18,33,0,0
4/3/18,21,0,0
4/4/18,22,0,0
4/5/18,29,0,1
4/6/18,35,0.4,0
4/7/18,36,0.6,0
4/8/18,36,0,0
4/9/18,30,0,1
4/10/18,29,0,0
4/11/18,40,0,0
4/12/18,40,0.1,0
4/13/18,12,0.4,0
4/14/18,16,0,0
4/15/18,26,0,0
4/16/18,35,0.3,0
4/17/18,24,0.3,0
4/18/18,13,0,0
4/19/18,30,0,0
4/20/18,23,0.6,0
4/21/18,26,0,0
4/22/18,30,0,0
4/23/18,34,0,0
4/24/18,32,0,0
4/25/18,34,0,0
4/26/18,36,0,0
4/27/18,39,0,0
4/28/18,39,0,0
4/29/18,36,0.1,0
4/30/18,29,0.1,0
5/1/18,26,0.4,0
5/2/18,26,0.7,0
5/3/18,28,0.1,0
5/4/18,28,0,0
5/5/18,35,0,0
5/6/18,39,0,0
5/7/18,42,0,0
5/8/18,38,0,0
5/9/18,41,0,0
5/10/18,44,0,0
5/11/18,42,0,0
5/12/18,35,0.2,0
5/13/18,27,0.1,0
5/14/18,32,0,0
5/15/18,33,0,0
5/16/18,32,0,0
5/17/18,36,0,0
5/18/18,34,0,0
5/19/18,35,0,0
5/20/18,35,0.1,1
5/21/18,34,0,0
5/22/18,38,0.1,2
5/23/18,32,0,0
5/24/18,35,0,1
5/25/18,38,0,4
5/26/18,40,0,1
5/27/18,33,0,1
5/28/18,33,0,-3
5/29/18,36,0,-2
5/30/18,37,0,0
5/31/18,42,0,2
6/1/18,41,0,3
6/2/18,36,0,1
6/3/18,48,0,1
6/4/18,43,0,1
6/5/18,49,0,2
6/6/18,43,0,0
6/7/18,42,0,0
6/8/18,42,0,1
6/9/18,42,0,0
6/10/18,45,0,1
6/11/18,44,0,-1
6/12/18,44,0,1
6/13/18,47,0,1
6/14/18,50,0,0
6/15/18,49,0,1
6/16/18,46,0,-1
6/17/18,42,0,-1
6/18/18,43,0,1
6/19/18,38,0,0
6/20/18,45,0,0
6/21/18,49,0,1
6/22/18,49,0,1
6/23/18,45,0,0
6/24/18,50,0,1
6/25/18,48,0,0
6/26/18,48,0,1
6/27/18,50,0,1
6/28/18,49,0,0
6/29/18,48,0,-1
6/30/18,46,0,0
7/1/18,50,0,0
7/2/18,47,0,1
7/3/18,49,0,-1
7/4/18,46,0,1
7/5/18,49,0,1
7/6/18,53,0,0
7/7/18,55,0.1,0
7/8/18,49,0.2,1
7/9/18,53,0.3,-3
7/10/18,51,0,-1
7/11/18,52,0.1,3
7/12/18,49,0.3,-2
7/13/18,49,1,-3
7/14/18,47,0.2,-2
7/15/18,47,0,1
7/16/18,49,0.6,2
7/17/18,50,0,0
7/18/18,51,0,2
7/19/18,53,0.8,2
7/20/18,47,0,-6
7/21/18,50,0,4
7/22/18,51,0,0
7/23/18,48,0,0
7/24/18,53,0,2
7/25/18,52,0,-1
7/26/18,54,1,1
7/27/18,50,0,-3
7/28/18,53,0.3,1
7/29/18,50,0,0
7/30/18,50,0,1
7/31/18,49,0,-1
8/1/18,53,0.1,0
8/2/18,49,0.8,1
8/3/18,48,0.2,-1
8/4/18,47,0.5,0
8/5/18,52,0,0
8/6/18,49,0,0
8/7/18,49,0,0
8/8/18,50,0,0
8/9/18,52,0,0
8/10/18,60,0,0
8/11/18,51,0,0
8/12/18,49,0,-2
8/13/18,50,0,1
8/14/18,49,0.1,1
8/15/18,48,0,-1
8/16/18,47,0,1
8/17/18,50,0.5,-1
8/18/18,48,0,0
8/19/18,48,0,0
8/20/18,49,0,-1
8/21/18,55,0.2,1
8/22/18,46,0.3,-1
8/23/18,47,0.3,1
8/24/18,44,0,0
8/25/18,44,0,-1
8/26/18,47,0.1,0
8/27/18,47,0,-2
8/28/18,46,0,0
8/29/18,41,0,0
8/30/18,45,0,0
8/31/18,47,0.1,0
9/1/18,42,0,-1
9/2/18,44,0,-1
9/3/18,45,0,0
9/4/18,42,0,-1
9/5/18,45,0.1,1
9/6/18,40,0,0
9/7/18,43,0,0
9/8/18,46,0,-1
9/9/18,49,0,2
9/10/18,46,0,0
9/11/18,47,0,0
9/12/18,46,0,0
9/13/18,45,0,-1
9/14/18,44,0,-1
9/15/18,45,0,0
9/16/18,49,0,1
9/17/18,47,0,1
9/18/18,47,0,-1
9/19/18,44,0.1,0
9/20/18,42,0,-2
9/21/18,38,0,-1
9/22/18,40,0,0
9/23/18,43,0,0
9/24/18,43,0,1
9/25/18,39,0,0
9/26/18,36,0,-1
9/27/18,40,0,-2
9/28/18,40,0,0
9/29/18,47,0,1
9/30/18,41,0,0
10/1/18,45,0,0
10/2/18,43,0.3,2
10/3/18,45,0.7,0
10/4/18,40,1,-2
10/5/18,34,0.2,-4
10/6/18,29,1.3,-2
10/7/18,29,0.4,-1
10/8/18,28,0.2,-1
10/9/18,22,0.6,0
10/10/18,26,0.1,-1
10/11/18,30,0.3,0
10/12/18,24,0,0
10/13/18,28,0,0
10/14/18,27,0,0
10/15/18,16,0,-1
10/16/18,24,0,0
10/17/18,30,0.1,0
10/18/18,22,0.1,0
10/19/18,32,0,0
10/20/18,35,0,0
10/21/18,35,0.2,0
10/22/18,33,0.7,0
10/23/18,29,0,0
10/24/18,27,0,0
10/25/18,31,0,0
10/26/18,35,0,0
10/27/18,34,0,0
10/28/18,32,0,0
10/29/18,38,0,-1
10/30/18,32,0,0
10/31/18,19,0,0
11/1/18,28,0.2,0
11/2/18,29,0,0
11/3/18,31,0,0
11/4/18,26,0,0
11/5/18,31,0,0
11/6/18,29,0,0
11/7/18,24,0,0
11/8/18,19,0,0
11/9/18,25,0,0
11/10/18,20,0,-1
11/11/18,15,0,0
11/12/18,13,0,0
11/13/18,26,0,0
11/14/18,23,0,0
11/15/18,29,0,0
11/16/18,27,0,0
11/17/18,24,0,0
11/18/18,19,0,0
11/19/18,22,0,0
11/20/18,24,0,0
11/21/18,25,0,0
11/22/18,31,0.7,0
11/23/18,24,0,0
11/24/18,26,0.1,0
11/25/18,10,0,0
11/26/18,14,0,0
11/27/18,21,0,0
11/28/18,27,0.8,0
11/29/18,26,1.1,0
11/30/18,23,1,0
12/1/18,15,0.3,0
12/2/18,17,0.1,0
12/3/18,-3,0,0
12/4/18,-4,0.2,0
12/5/18,17,0,0
12/6/18,21,0,0
12/7/18,19,0.1,0
12/8/18,17,0,0
12/9/18,14,0,0
12/10/18,20,0,0
12/11/18,27,0,0
12/12/18,19,0.1,0
12/13/18,15,0,0
12/14/18,20,0,0
12/15/18,26,0,0
12/16/18,21,0,0
12/17/18,23,0,0
12/18/18,16,0,0
12/19/18,24,0,0
12/20/18,24,0,0
12/21/18,32,0,0
12/22/18,26,0,0
12/23/18,19,0.4,0
12/24/18,23,0,0
12/25/18,24,0.1,0
12/26/18,17,0,0
12/27/18,9,0.1,0
12/28/18,3,0,0
12/29/18,3,0,0
12/30/18,28,0,0
12/31/18,11,0.1,0
1/1/19,-6,0,0
1/2/19,11,0,0
1/3/19,20,0,0
1/4/19,25,0,0
1/5/19,22,0,0
1/6/19,24,1,0
1/7/19,17,0.1,0
1/8/19,23,0,0
1/9/19,26,0,0
1/10/19,22,0,0
1/11/19,12,0,0
1/12/19,22,0,0
1/13/19,15,0,0
1/14/19,18,0,0
1/15/19,23,0.5,0
1/16/19,23,0.7,0
1/17/19,22,0.8,0
1/18/19,22,0,0
1/19/19,14,0.2,0
1/20/19,24,0,0
1/21/19,24,0.7,0
1/22/19,9,0,0
1/23/19,8,0,0
1/24/19,19,0,0
1/25/19,11,0,0
1/26/19,16,0,0
1/27/19,24,0,0
1/28/19,27,0,0
1/29/19,19,0,0
1/30/19,14,0,0
1/31/19,13,0,0
2/1/19,17,0,0
2/2/19,25,0.2,0
2/3/19,28,0.3,0
2/4/19,22,0.1,0
2/5/19,21,1.3,0
2/6/19,8,0.4,0
2/7/19,-8,0,0
2/8/19,4,0,0
2/9/19,8,0,0
2/10/19,3,0.2,0
2/11/19,5,0,0
2/12/19,4,0.1,0
2/13/19,24,0.6,0
2/14/19,27,1.1,0
2/15/19,23,0.1,0
2/16/19,18,0.2,0
2/17/19,8,0.2,0
2/18/19,2,0,0
2/19/19,-7,0,0
2/20/19,0,0.7,0
2/21/19,6,0.6,0
2/22/19,1,0,0
2/23/19,-3,0,0
2/24/19,3,0,0
2/25/19,8,0,0
2/26/19,15,0,0
2/27/19,22,0.1,0
2/28/19,24,0.9,0
3/1/19,28,0,0
3/2/19,27,1.6,0
3/3/19,28,1.1,0
3/4/19,21,0,0
3/5/19,11,0.1,0
3/6/19,29,1.8,0
3/7/19,26,0.1,0
3/8/19,23,1.2,0
3/9/19,17,0,0
3/10/19,13,0,0
3/11/19,19,0.1,0
3/12/19,24,0.7,0
3/13/19,25,0.2,0
3/14/19,5,0,0
3/15/19,3,0,0
3/16/19,12,0,0
3/17/19,17,0,0
3/18/19,19,0,0
3/19/19,22,0,0
3/20/19,25,0.1,0
3/21/19,27,1.2,0
3/22/19,20,0.2,0
3/23/19,24,0.4,0
3/24/19,26,0.6,0
3/25/19,15,0,0
3/26/19,27,0,0
3/27/19,25,0,0
3/28/19,29,0.1,0
3/29/19,20,0,0
3/30/19,11,0,0
3/31/19,15,0,0
4/1/19,16,0.1,0
4/2/19,26,0.2,0
4/3/19,27,0.2,0
4/4/19,26,0,0
4/5/19,28,0.5,0
4/6/19,30,0,0
4/7/19,24,0,0
4/8/19,33,0,0
4/9/19,36,0,0
4/10/19,20,1.1,0
4/11/19,17,0.3,0
4/12/19,11,0.3,0
4/13/19,12,0,0
4/14/19,26,0,0
4/15/19,31,0,0
4/16/19,31,0.5,0
4/17/19,24,0.1,0
4/18/19,26,0,0
4/19/19,30,0.1,0
4/20/19,36,0,0
4/21/19,33,0.2,0
4/22/19,23,0.5,0
4/23/19,30,0,0
4/24/19,33,0,0
4/25/19,36,0.1,0
4/26/19,35,0,0
4/27/19,33,0.1,0
4/28/19,38,0,0
4/29/19,34,0.4,0
4/30/19,28,1.2,0
5/1/19,21,0.1,0
5/2/19,19,0,0
5/3/19,25,0,0
5/4/19,30,0,0
5/5/19,32,0,0
5/6/19,33,0,0
5/7/19,31,0.3,0
5/8/19,30,0.3,0
5/9/19,26,0.2,0
5/10/19,30,0.7,0
5/11/19,31,0,0
5/12/19,32,0,0
5/13/19,33,,0
